dataset,algorithm,epsilon,numBins,clumpyScore_og,clumpyScore_priv,clumpyScore_convHull,clumpyScore_diff_og_priv,clumpyScore_diff_og_convHull,convexScore_og,convexScore_priv,convexScore_convHull,convexScore_diff_og_priv,convexScore_diff_og_convHull,outlyingScore_og,outlyingScore_priv,outlyingScore_convHull,outlyingScore_diff_og_priv,outlyingScore_diff_og_convHull,skinnyScore_og,skinnyScore_priv,skinnyScore_convHull,skinnyScore_diff_og_priv,skinnyScore_diff_og_convHull,sparseScore_og,sparseScore_priv,sparseScore_convHull,sparseScore_diff_og_priv,sparseScore_diff_og_convHull,striatedScore_og,striatedScore_priv,striatedScore_convHull,striatedScore_diff_og_priv,striatedScore_diff_og_convHull,monotonicScore_og,monotonicScore_priv,monotonicScore_convHull,monotonicScore_diff_og_priv,monotonicScore_diff_og_convHull,stringyScore_og,stringyScore_priv,stringyScore_convHull,stringyScore_diff_og_priv,stringyScore_diff_og_convHull,skewedScore_og,skewedScore_priv,skewedScore_convHull,skewedScore_diff_og_priv,skewedScore_diff_og_convHull,rmsd_og_priv,rmsd_og_convHull
2,DAWA,0.1,32,0.8691126779313448,0.7357281121193535,0.6157986291755331,0.13338456581199132,0.25331404875581176,0.2431427318784673,0.3093976143607462,0.3563127719765629,0.0662548824822789,0.11317004009809561,0.17538754799794462,0.024912076665978857,0.03807886473889303,0.15047547133196576,0.1373086832590516,0.8307745012868382,0.8769754276071716,0.857199281479533,0.04620092632033346,0.026424780192694786,0.03487067045,0.03645195685,0.0382054962,0.0015812863999999996,0.003334825749999999,0.8352941176470589,0.2064516129032258,0.2348993288590604,0.6288425047438331,0.6003947887879985,0.22546729429478063,0.18658746187062536,0.34233842028941674,0.03887983242415527,0.11687112599463612,0.8705882352941177,0.6129032258064516,0.5973154362416108,0.25768500948766604,0.2732727990525069,0.7312048945223929,0.6459835498379002,0.7014856715426567,0.08522134468449272,0.02971922297973617,0.7194302080313467,0.739075467901463
2,DAWA,0.5,64,0.8691126779313448,0.9515824103230693,0.9495760023491098,0.0824697323917245,0.08046332441776494,0.2431427318784673,0.0555779760752501,0.06582470350944652,0.1875647558032172,0.17731802836902077,0.17538754799794462,0.18434671231245864,0.16427653545034418,0.008959164314514018,0.01111101254760044,0.8307745012868382,0.8820366338618695,0.8531694848577862,0.051262132575031316,0.022394983570948046,0.03487067045,0.0176346356,0.0170268424,0.01723603485,0.017843828050000003,0.8352941176470589,0.22784810126582278,0.2967741935483871,0.6074460163812361,0.5385199240986718,0.22546729429478063,0.11670485917514851,0.15616712163818036,0.10876243511963211,0.06930017265660027,0.8705882352941177,0.6518987341772152,0.6838709677419355,0.21868950111690244,0.1867172675521822,0.7312048945223929,0.6763788185081503,0.6586477649367196,0.05482607601424261,0.07255712958567329,0.6903896542963636,0.6113865548790131
2,DAWA,0.05,32,0.8691126779313448,0.6287404146078874,0.4447791106016845,0.2403722633234574,0.4243335673296603,0.2431427318784673,0.596014211362517,0.5723277575870347,0.3528714794840497,0.3291850257085674,0.17538754799794462,0.008531047155328753,0.02059384395275456,0.16685650084261586,0.15479370404519005,0.8307745012868382,0.8393466351310487,0.8644326602864351,0.008572133844210517,0.0336581589995969,0.03487067045,0.0382825339,0.036832374599999995,0.0034118634499999967,0.001961704149999993,0.8352941176470589,0.24,0.26436781609195403,0.5952941176470589,0.5709263015551048,0.22546729429478063,0.10197775284863908,0.1338636068325012,0.12348954144614155,0.09160368746227943,0.8705882352941177,0.652,0.7203065134099617,0.21858823529411764,0.150281721884156,0.7312048945223929,0.6750925829470086,0.616362668190173,0.05611231157538432,0.11484222633221985,0.7942150097069989,0.8268258453395098
2,DAWA,0.01,64,0.8691126779313448,0.9424370498226833,0.9722855618859956,0.07332437189133845,0.10317288395465074,0.2431427318784673,0.22504145502152464,0.17090908429599894,0.018101276856942655,0.07223364758246836,0.17538754799794462,0.007165469089543166,0,0.16822207890840146,0.17538754799794462,0.8307745012868382,0.6664831644111058,0.6690065384146966,0.16429133687573239,0.16176796287214157,0.03487067045,0.0350472938,0.0214710065,0.00017662334999999502,0.013399663950000001,0.8352941176470589,0.29411764705882354,0.2603550295857988,0.5411764705882354,0.57493908806126,0.22546729429478063,0.05410219884030677,0.5837735985917201,0.17136509545447387,0.35830630429693944,0.8705882352941177,0.6993464052287581,0.6568047337278107,0.17124183006535953,0.213783501566307,0.7312048945223929,0.5953441663124236,0.6991073936836355,0.1358607282099693,0.0320975008387574,0.6565168179338099,0.7606862417625183
2,Geometric,0.5,32,0.8691126779313448,0.7441999042065179,0.7445384249704603,0.1249127737248269,0.12457425296088454,0.2431427318784673,0.4758073169894532,0.41662818969177307,0.23266458511098592,0.17348545781330577,0.17538754799794462,0.11477496560153733,0.1274886550120121,0.060612582396407294,0.04789889298593253,0.8307745012868382,0.8757404033026669,0.8432184336348254,0.04496590201582873,0.012443932347987241,0.03487067045,0.0567270731,0.0447024369,0.021856402649999995,0.009831766450000001,0.8352941176470589,0.33490566037735847,0.31666666666666665,0.5003884572697004,0.5186274509803922,0.22546729429478063,0.07438192929401986,0.20407715307991897,0.15108536500076075,0.021390141214861658,0.8705882352941177,0.75,0.7277777777777777,0.12058823529411766,0.14281045751633992,0.7312048945223929,0.8476300944242946,0.7628028650576743,0.1164251999019017,0.03159797053528135,0.6141834216094288,0.5822258987507571
2,DAWA,0.1,64,0.8691126779313448,0.9742162759661596,0.98231955718236,0.10510359803481473,0.11320687925101514,0.2431427318784673,0.03704217964235624,0.10681449438328829,0.20610055223611107,0.13632823749517903,0.17538754799794462,0.10679951311128603,0.021520015153594002,0.06858803488665859,0.15386753284435062,0.8307745012868382,0.9229473582823905,0.9306595519421257,0.09217285699555233,0.09988505065528752,0.03487067045,0.0173901789,0.016681283,0.01748049155,0.01818938745,0.8352941176470589,0.2345679012345679,0.21890547263681592,0.6007262164124909,0.6163886450102429,0.22546729429478063,0.03395402057815793,0.006364608754159022,0.1915132737166227,0.2191026855406216,0.8705882352941177,0.7037037037037037,0.6268656716417911,0.16688453159041394,0.24372256365232658,0.7312048945223929,0.6998608238473119,0.6675510189220659,0.03134407067508105,0.06365387560032698,0.7024330177167221,0.7461754037041148
2,Geometric,0.01,32,0.8691126779313448,0.17535909834464414,0.3481902766112367,0.6937535795867007,0.5209224013201081,0.2431427318784673,0.9331455201904137,0.974101824381791,0.6900027883119464,0.7309590925033238,0.17538754799794462,0.028472180577318405,0.005979784354180505,0.14691536742062622,0.16940776364376411,0.8307745012868382,0.38182758096595937,0.30294231859937715,0.4489469203208788,0.527832182687461,0.03487067045,0.0593105943,0.060189420800000004,0.024439923849999996,0.025318750350000002,0.8352941176470589,0.2670157068062827,0.2638888888888889,0.5682784108407761,0.5714052287581699,0.22546729429478063,0.0001956568167243122,0.13197710840792432,0.2252716374780563,0.09349018588685631,0.8705882352941177,0.6701570680628273,0.6458333333333334,0.2004311672312904,0.2247549019607843,0.7312048945223929,0.6292756054266762,0.6196362351903257,0.10192928909571675,0.11156865933206717,1.2670369154244767,1.2295588101847583
2,DAWA,0.05,64,0.8691126779313448,0.9610700811566995,0.7618177216510889,0.09195740322535462,0.10729495628025598,0.2431427318784673,0.20050787469312337,0.3428017889526589,0.04263485718534393,0.09965905707419159,0.17538754799794462,0.09455129843061498,0.011828376637678637,0.08083624956732964,0.163559171360266,0.8307745012868382,0.8813092346860137,0.8241331121647544,0.05053473339917558,0.006641389122083785,0.03487067045,0.0171428495,0.0322764449,0.01772782095,0.0025942255500000025,0.8352941176470589,0.3004115226337449,0.2625,0.534882595013314,0.5727941176470588,0.22546729429478063,0.21832426251691708,0.2340228039410782,0.0071430317778635455,0.00855550964629756,0.8705882352941177,0.6625514403292181,0.6875,0.20803679496489957,0.18308823529411766,0.7312048945223929,0.6424221072827393,0.6650682454947224,0.0887827872396536,0.06613664902767047,0.5974851746571654,0.6436677963794173
2,Geometric,0.1,32,0.8691126779313448,0.18675742990933408,0.5021235765849021,0.6823552480220108,0.3669891013464427,0.2431427318784673,1.0252341733799744,0.9617027772344139,0.782091441501507,0.7185600453559466,0.17538754799794462,0.052040523933792805,0.0310381611979491,0.12334702406415182,0.1443493867999955,0.8307745012868382,0.5005950776980268,0.7666033482863925,0.33017942358881136,0.06417115300044562,0.03487067045,0.0627391767,0.0382872826,0.027868506249999994,0.003416612149999998,0.8352941176470589,0.22289156626506024,0.3003003003003003,0.6124025513819986,0.5349938173467585,0.22546729429478063,0.003293772191056856,0.1516409120391381,0.22217352210372376,0.07382638225564253,0.8705882352941177,0.6686746987951807,0.7117117117117117,0.20191353649893695,0.158876523582406,0.7312048945223929,0.6594711154272032,0.6994025283507094,0.07173377909518974,0.03180236617168353,1.2932896316249325,0.9969442082837415
2,Geometric,0.5,64,0.8691126779313448,0.5852918295656413,0.5776858725599174,0.28382084836570354,0.2914268053714274,0.2431427318784673,0.9369538900379257,0.9383207727366643,0.6938111581594584,0.6951780408581969,0.17538754799794462,0.010597436919371204,0.02718766462372842,0.16479011107857341,0.1481998833742162,0.8307745012868382,0.286775692543088,0.629277937240657,0.5439988087437502,0.20149656404618121,0.03487067045,0.0531506666,0.0511352102,0.01827999615,0.01626453975,0.8352941176470589,0.34843205574912894,0.3470319634703196,0.4868620618979299,0.48826215417673924,0.22546729429478063,0.008471915115957391,0.18118070058665459,0.21699537917882325,0.04428659370812604,0.8705882352941177,0.7038327526132404,0.7031963470319634,0.16675548268087725,0.16739188826215423,0.7312048945223929,0.7413620452238132,0.7017147953390346,0.010157150701420314,0.02949009918335832,1.094250913023022,0.9488317243735352
2,Geometric,0.05,32,0.8691126779313448,0.33371122741629,0.4880585352055692,0.5354014505150548,0.38105414272577565,0.2431427318784673,0.9336471242985497,0.9419805757609762,0.6905043924200824,0.6988378438825089,0.17538754799794462,0.02723701285416337,0.024451985597788082,0.14815053514378124,0.15093556240015654,0.8307745012868382,0.4285565613775575,0.8369034373554909,0.4022179399092807,0.006128936068652724,0.03487067045,0.0626172065,0.0362602754,0.027746536049999992,0.001389604949999998,0.8352941176470589,0.25862068965517243,0.24383561643835616,0.5766734279918864,0.5914585012087027,0.22546729429478063,0.00035816097675186694,0.18364864081886445,0.22510913331802876,0.04181865347591618,0.8705882352941177,0.6896551724137931,0.6794520547945205,0.1809330628803245,0.19113618049959713,0.7312048945223929,0.6175700062942646,0.7325469516517462,0.11363488822812828,0.0013420571293533134,1.1733817695861235,1.0220099948782442
2,AGrid,0.5,32,0.8691126779313448,0.7992693417009518,0.8043079934605997,0.06984333623039307,0.06480468447074517,0.2431427318784673,0.3344816747353373,0.3544510055391211,0.09133894285687,0.11130827366065382,0.17538754799794462,0.019806402445364114,0.02381719065784046,0.1555811455525805,0.15157035734010416,0.8307745012868382,0.8727060138066918,0.8618736239722312,0.04193151251985361,0.031099122685393055,0.03487067045,0.0361675261,0.0361241847,0.0012968556499999978,0.0012535142499999971,0.8352941176470589,0.26373626373626374,0.25,0.571557853910795,0.5852941176470589,0.22546729429478063,0.2871931789554823,0.2852799399198396,0.06172588466070167,0.05981264562505895,0.8705882352941177,0.7032967032967034,0.6979166666666666,0.1672915319974143,0.17267156862745103,0.7312048945223929,0.6800537798775332,0.6604904471080255,0.05115111464485966,0.07071444741436739,0.6326750184241104,0.6492258769357184
2,Geometric,0.01,64,0.8691126779313448,0.15025639854146267,0.10237307835010478,0.7188562793898822,0.76673959958124,0.2431427318784673,0.9673105067745323,0.9764526188218721,0.7241677748960651,0.7333098869434047,0.17538754799794462,0.02049113153990589,0.008824817561016452,0.15489641645803873,0.16656273043692818,0.8307745012868382,0.3214836271285506,0.2362771523914371,0.5092908741582876,0.5944973488954011,0.03487067045,0.0536694449,0.0541797634,0.01879877445,0.019309092949999995,0.8352941176470589,0.21951219512195122,0.25862068965517243,0.6157819225251077,0.5766734279918864,0.22546729429478063,0.00003496468882671573,0.1357452974675135,0.2254323296059539,0.08972199682726714,0.8705882352941177,0.6991869918699187,0.6091954022988506,0.17140124342419893,0.26139283299526705,0.7312048945223929,0.6781979696277988,0.679815596320774,0.05300692489459413,0.05138929820161886,1.3368216173236753,1.3851878711269812
2,AGrid,0.01,32,0.8691126779313448,0.4525009654404222,0.1752452860880016,0.41661171249092266,0.6938673918433432,0.2431427318784673,0.497696677321782,0.6899255651811744,0.2545539454433147,0.4467828333027071,0.17538754799794462,0.021280210308798928,0,0.1541073376891457,0.17538754799794462,0.8307745012868382,0.8889785009865971,0.8566116855551877,0.05820399969975898,0.025837184268349578,0.03487067045,0.0596659229,0.0609425466,0.02479525245,0.02607187615,0.8352941176470589,0.2727272727272727,0.23015873015873015,0.5625668449197861,0.6051353874883287,0.22546729429478063,0.001407936951790771,0.1275148844155949,0.22405935734298985,0.09795240987918574,0.8705882352941177,0.7142857142857143,0.6190476190476191,0.15630252100840336,0.2515406162464986,0.7312048945223929,0.6939672558053839,0.7271375970495769,0.037237638717009025,0.004067297472815978,0.8115514661479453,1.0734280081725542
2,Geometric,0.1,64,0.8691126779313448,0.27897359805339894,0.1295979729278297,0.5901390798779459,0.7395147050035151,0.2431427318784673,0.9455995459023502,0.9531485904755473,0.7024568140238829,0.7100058585970801,0.17538754799794462,0.007713759986017448,0.029788019963537176,0.16767378801192717,0.14559952803440745,0.8307745012868382,0.26812387543183913,0.42940010956432895,0.562650625854999,0.4013743917225092,0.03487067045,0.0565684655,0.0563734185,0.021697795049999996,0.02150274805,0.8352941176470589,0.27111111111111114,0.2916666666666667,0.5641830065359477,0.5436274509803922,0.22546729429478063,0.00035639397488515127,0.14884258794242522,0.22511090031989547,0.07662470635235541,0.8705882352941177,0.6977777777777778,0.6904761904761905,0.17281045751633983,0.1801120448179272,0.7312048945223929,0.6903452681327801,0.7162184724238286,0.040859626389612824,0.014986422098564267,1.2599131220213462,1.2521263529874316
2,AHP,0.05,32,0.8691126779313448,0.9505071757680892,0.9617497567561275,0.08139449783674435,0.09263707882478267,0.2431427318784673,0.04928057997708258,0.1165457806178108,0.19386215190138473,0.1265969512606565,0.17538754799794462,0.003831100587230853,0.17483164439377186,0.17155644741071377,0.0005559036041727639,0.8307745012868382,0.7505249681592745,0.7371037855942424,0.08024953312756367,0.09367071569259577,0.03487067045,0.0175552336,0.0170444014,0.01731543685,0.017826269050000003,0.8352941176470589,0.27586206896551724,0.21649484536082475,0.5594320486815416,0.6187992722862341,0.22546729429478063,0.025917887711654902,0.11968154323155518,0.19954940658312573,0.10578575106322545,0.8705882352941177,0.7011494252873564,0.634020618556701,0.1694388100067613,0.23656761673741666,0.7312048945223929,0.645966875186137,0.6134425744009173,0.08523801933625585,0.11776232012147558,0.6849366670161514,0.7054332499650857
2,Geometric,0.05,64,0.8691126779313448,0.11608069180950875,0.13294981074435097,0.7530319861218361,0.7361628671869939,0.2431427318784673,0.9343082414594448,0.9835978453573591,0.6911655095809774,0.7404551134788917,0.17538754799794462,0.01801544154945761,0.013595550229521013,0.157372106448487,0.1617919977684236,0.8307745012868382,0.2788086258585103,0.3237937017338357,0.5519658754283279,0.5069807995530025,0.03487067045,0.0557376506,0.0554696333,0.02086698015,0.02059896285,0.8352941176470589,0.2532188841201717,0.3125,0.5820752335268872,0.5227941176470589,0.22546729429478063,0.00001136540596346323,0.13810875317995447,0.22545592888881716,0.08735854111482616,0.8705882352941177,0.648068669527897,0.6704545454545454,0.22251956576622067,0.20013368983957225,0.7312048945223929,0.689859159046756,0.7066933756283228,0.04134573547563691,0.024511518894070106,1.3474053037190452,1.302090455210076
2,Laplace,0.5,32,0.8691126779313448,0.8480022678924146,0.7549384286791514,0.021110410038930216,0.11417424925219344,0.2431427318784673,0.4141735191475404,0.4641499695969976,0.17103078726907311,0.2210072377185303,0.17538754799794462,0.0838690164478102,0.07028294285227493,0.09151853155013442,0.10510460514566969,0.8307745012868382,0.8637356282780841,0.8390682273819559,0.03296112699124598,0.008293726095117693,0.03487067045,0.0521954111,0.0491490957,0.017324740649999996,0.014278425249999997,0.8352941176470589,0.2968036529680365,0.3229166666666667,0.5384904646790223,0.5123774509803922,0.22546729429478063,0.06446024472509772,0.21275662277175608,0.16100704956968293,0.012710671523024547,0.8705882352941177,0.7123287671232876,0.703125,0.15825946817083003,0.16746323529411766,0.7312048945223929,0.852245014182101,0.8338376492582599,0.12104011965970807,0.10263275473586697,0.6285311640232492,0.6119389075903254
2,AGrid,0.5,64,0.8691126779313448,0.8173533570401094,0.8953286886956078,0.05175932089123547,0.026216010764262943,0.2431427318784673,0.167167567878277,0.17311211597742854,0.0759751640001903,0.07003061590103876,0.17538754799794462,0.09620470013155932,0.11846320665184817,0.0791828478663853,0.056924341346096446,0.8307745012868382,0.9037352653734608,0.9014118117203733,0.07296076408662266,0.07063731043353516,0.03487067045,0.0207779527,0.0211007186,0.01409271775,0.013769951850000003,0.8352941176470589,0.2880886426592798,0.24147727272727273,0.547205474987779,0.5938168449197861,0.22546729429478063,0.17340916375182244,0.1146349842421244,0.052058130542958186,0.11083231005265623,0.8705882352941177,0.6925207756232687,0.6789772727272727,0.17806745967084892,0.19161096256684496,0.7312048945223929,0.7724438407350002,0.7561718982084025,0.041238946212607264,0.02496700368600957,0.5964860482194685,0.6451755937198339
2,Laplace,0.01,32,0.8691126779313448,0.18834237127712739,0.20809772937408677,0.6807703066542174,0.6610149485572581,0.2431427318784673,0.9391713387219748,0.965900303080752,0.6960286068435075,0.7227575712022847,0.17538754799794462,0.014604333310599956,0.02561563402953538,0.16078321468734466,0.14977191396840925,0.8307745012868382,0.36024008753860204,0.3292899561190469,0.4705344137482361,0.5014845451677913,0.03487067045,0.061212906,0.0602175905,0.026342235549999996,0.02534692005,0.8352941176470589,0.22842639593908629,0.2714285714285714,0.6068677217079725,0.5638655462184874,0.22546729429478063,2.637643142670422e-7,0.1793048940548872,0.22546703053046635,0.04616240023989343,0.8705882352941177,0.6954314720812182,0.65,0.1751567632128994,0.22058823529411764,0.7312048945223929,0.6451488121730288,0.7148357513131367,0.08605608234936413,0.0163691432092562,1.2857142670526558,1.2660499794107924
