dataset,algorithm,epsilon,numBins,clumpyScore_og,clumpyScore_priv,clumpyScore_convHull,clumpyScore_diff_og_priv,clumpyScore_diff_og_convHull,outlyingScore_og,outlyingScore_priv,outlyingScore_convHull,outlyingScore_diff_og_priv,outlyingScore_diff_og_convHull,skinnyScore_og,skinnyScore_priv,skinnyScore_convHull,skinnyScore_diff_og_priv,skinnyScore_diff_og_convHull,sparseScore_og,sparseScore_priv,sparseScore_convHull,sparseScore_diff_og_priv,sparseScore_diff_og_convHull,monotonicScore_og,monotonicScore_priv,monotonicScore_convHull,monotonicScore_diff_og_priv,monotonicScore_diff_og_convHull,stringyScore_og,stringyScore_priv,stringyScore_convHull,stringyScore_diff_og_priv,stringyScore_diff_og_convHull,skewedScore_og,skewedScore_priv,skewedScore_convHull,skewedScore_diff_og_priv,skewedScore_diff_og_convHull,rmsd_og_priv,rmsd_og_convHull,unbinThreshold
3,AGrid,0.05,64,0.7794454013517387,0.30603969935901887,0.10816311746687346,0.4734057019927198,0.6712822838848652,0.11799475311913915,0.018136350213162813,0.04863399292444442,0.09985840290597633,0.06936076019469473,0.5527683611774682,0.7615121274754162,0.47710657935549705,0.208743766297948,0.07566178182197114,0.0367919258,0.0566465442,0.0566583684,0.019854618400000003,0.0198664426,0.3479411773070523,0.003809162625962689,0.3982256451465017,0.3441320146810896,0.0502844678394494,0.689419795221843,0.6963350785340314,0.6111111111111112,0.0069152833121883805,0.07830868411073189,0.7213685797149981,0.6186848608187098,0.6454193080003472,0.10268371889628836,0.07594927171465093,0.6380215011646077,0.6899125089962916,0
3,AGrid,0.05,32,0.7794454013517387,0.6137460298442623,0.6792790555066466,0.16569937150747638,0.1001663458450921,0.11799475311913915,0.03568630186575291,0.03044510544299887,0.08230845125338623,0.08754964767614028,0.5527683611774682,0.5634081042865475,0.66607110817231,0.010639743109079336,0.11330274699484177,0.0367919258,0.0618647469,0.034440118,0.025072821100000003,0.002351807800000001,0.3479411773070523,0.014133216396687668,0.3899750123883092,0.33380796091036463,0.042033835081256854,0.689419795221843,0.6375838926174496,0.6447761194029851,0.05183590260439341,0.044643675818857975,0.7213685797149981,0.5915421814369461,0.6115814253733328,0.12982639827805198,0.1097871543416653,0.40736031055177996,0.21530072332757821,0
3,Geometric,0.5,32,0.7794454013517387,0.39925089904405964,0.5804663343740398,0.38019450230767904,0.19897906697769885,0.11799475311913915,0.024927385363053885,0.044882944765358,0.09306736775608526,0.07311180835378114,0.5527683611774682,0.3864778002884124,0.78706801825448,0.1662905608890558,0.23429965707701184,0.0367919258,0.0658815493,0.0361000786,0.029089623499999995,0.0006918471999999981,0.3479411773070523,0.019455723714551735,0.35705246679989255,0.3284854535925006,0.009111289492840235,0.689419795221843,0.6727272727272727,0.6829971181556196,0.016692522494570317,0.006422677066223459,0.7213685797149981,0.6839799398594673,0.6825867897336625,0.03738863985553087,0.038781789981335635,0.5397104735703653,0.31853274115246744,0
3,Geometric,0.05,32,0.7794454013517387,0.2950532511045635,0.22531947775186356,0.4843921502471752,0.5541259235998751,0.11799475311913915,0.018745851653455166,0.03370560223606952,0.09924890146568399,0.08428915088306962,0.5527683611774682,0.33027197095234573,0.2668429099143472,0.22249639022512246,0.28592545126312097,0.0367919258,0.06049215,0.060187737399999997,0.0237002242,0.023395811599999997,0.3479411773070523,0.00015046411121861472,0.2850967381894969,0.3477907131958337,0.06284443911755544,0.689419795221843,0.7010309278350515,0.7111111111111111,0.011611132613208452,0.021691315889268092,0.7213685797149981,0.6523923011495665,0.6548960574750754,0.06897627856543165,0.06647252223992273,0.6483852015153735,0.6366313381921995,0
3,Geometric,0.5,64,0.7794454013517387,0.12918168869033075,0.15510346614526005,0.6502637126614079,0.6243419352064786,0.11799475311913915,0.03543565566514618,0.016683268371067768,0.08255909745399298,0.10131148474807139,0.5527683611774682,0.3044691270974257,0.25954371410252086,0.2482992340800425,0.29322464707494733,0.0367919258,0.0564587036,0.0575957267,0.0196667778,0.020803800900000002,0.3479411773070523,0.0007525740300777647,0.29360036212192386,0.34718860327697454,0.054340815185128455,0.689419795221843,0.6851851851851852,0.73125,0.0042346100366578154,0.04183020477815691,0.7213685797149981,0.6326800405908036,0.682607400275285,0.0886885391241945,0.038761179439713134,0.7874780679548791,0.7019155789991188,0
3,DAWA,0.1,64,0.7794454013517387,0.8906544199263549,0.9032619958801498,0.11120901857461618,0.1238165945284111,0.11799475311913915,0.10807109545108404,0.06964861602521827,0.009923657668055114,0.04834613709392088,0.5527683611774682,0.621223032755049,0.5364637613032905,0.06845467157758078,0.01630459987417765,0.0367919258,0.0307810016,0.0305502574,0.0060109242,0.006241668400000001,0.3479411773070523,0.36837083333520154,0.43039127450209186,0.020429656028149223,0.08245009719503954,0.689419795221843,0.7081339712918661,0.6600985221674877,0.018714176070023014,0.02932127305435539,0.7213685797149981,0.5921581725077704,0.6462617774428798,0.12921040720722776,0.0751068022721183,0.1861478407783464,0.17683745016973174,0
3,Geometric,0.05,64,0.7794454013517387,0.11168475025702196,0.19185880260590815,0.6677606510947167,0.5875865987458305,0.11799475311913915,0.021330086677246035,0.009904858362599694,0.09666466644189312,0.10808989475653946,0.5527683611774682,0.24176159480963266,0.15620600559027942,0.31100676636783553,0.3965623555871888,0.0367919258,0.0548277291,0.0547878163,0.0180358033,0.0179958905,0.3479411773070523,0.00015976716795531047,0.2770743916198926,0.347781410139097,0.0708667856871597,0.689419795221843,0.6510638297872341,0.6766467065868264,0.03835596543460895,0.012773088635016694,0.7213685797149981,0.6348330362907583,0.641539618159593,0.08653554342423986,0.07982896155540509,0.8259602492944225,0.7253171075659552,0
3,DAWA,0.1,32,0.7794454013517387,0.23554044989293665,0.26640385360240526,0.543904951458802,0.5130415477493334,0.11799475311913915,0.026684178333119108,0.03256088637583674,0.09131057478602005,0.08543386674330242,0.5527683611774682,0.39516619988186497,0.5147532092200345,0.15760216129560323,0.03801515195743366,0.0367919258,0.0621861554,0.0364398055,0.0253942296,0.00035212030000000144,0.3479411773070523,0.14001377921743946,0.4149383600701958,0.20792739808961286,0.06699718276314348,0.689419795221843,0.6343283582089553,0.7019498607242339,0.05509143701288777,0.012530065502390886,0.7213685797149981,0.6584810085218956,0.6148932745562946,0.06288757119310251,0.10647530515870351,0.6163418218409382,0.5365989812878214,0
3,AHP,0.1,32,0.7794454013517387,0.2167358240586107,0.11942952041970833,0.562709577293128,0.6600158809320303,0.11799475311913915,0.004397182672829844,0.006084682537158361,0.1135975704463093,0.11191007058198078,0.5527683611774682,0.13796762958846254,0.12855010536886702,0.41480073158900566,0.4242182558086012,0.0367919258,0.0608582746,0.0596974729,0.024066348799999998,0.0229055471,0.3479411773070523,0.0010343147914110855,0.24609200728131309,0.34690686251564123,0.10184917002573923,0.689419795221843,0.6553398058252428,0.6126760563380281,0.034079989396600285,0.07674373888381492,0.7213685797149981,0.6052949941008845,0.5517402215275389,0.11607358561411363,0.16962835818745925,0.7982256614987318,0.8207723523752259,0
3,AHP,0.1,64,0.7794454013517387,0.11475341762000235,0.10852840325933288,0.6646919837317363,0.6709169980924058,0.11799475311913915,0.0066566205572436725,0.00954494660887157,0.11133813256189548,0.10844980651026759,0.5527683611774682,0.15559378464924545,0.2426338565756937,0.39717457652822274,0.3101345046017745,0.0367919258,0.0556979408,0.0555125937,0.018906014999999998,0.0187206679,0.3479411773070523,0.000013457083118530057,0.25554270672017676,0.3479277202239338,0.09239847058687556,0.689419795221843,0.6363636363636364,0.6419753086419753,0.05305615885820669,0.04744448657986777,0.7213685797149981,0.6136553155432618,0.6152201184986279,0.10771326417173632,0.10614846121637023,0.8647470707754353,0.7618929096040165,0
3,AHP,0.01,32,0.7794454013517387,0.15882696527077556,0.22533355022099266,0.6206184360809631,0.554111851130746,0.11799475311913915,0.01646176853175738,0,0.10153298458738177,0.11799475311913915,0.5527683611774682,0.26959456101512413,0.12500369616830154,0.28317380016234406,0.42776466500916666,0.0367919258,0.0599607658,0.06096208515,0.023168840000000003,0.024170159349999998,0.3479411773070523,0.00039370017941744913,0.2551824869925152,0.3475474771276349,0.0927586903145371,0.689419795221843,0.6359223300970874,0.6620689655172414,0.05349746512475562,0.027350829704601676,0.7213685797149981,0.6580910306931189,0.5718976963213707,0.06327754902187921,0.14947088339362746,0.7770815029653617,0.7322726937811265,0
3,AHP,0.01,64,0.7794454013517387,0.11754169453870178,0.09473358389498454,0.6619037068130369,0.6847118174567541,0.11799475311913915,0.010318124820844944,0.004874103157467159,0.1076766282982942,0.113120649961672,0.5527683611774682,0.1297411246405168,0.12535459526261328,0.4230272365369514,0.4274137659148549,0.0367919258,0.0555458178,0.0557927455,0.018753892,0.019000819699999998,0.3479411773070523,0.00013394203663384376,0.250335626362089,0.34780723527041846,0.09760555094496332,0.689419795221843,0.6428571428571429,0.6280487804878049,0.04656265236470014,0.061371014734038165,0.7213685797149981,0.5622757899358466,0.629686220306482,0.15909278977915153,0.0916823594085161,0.8817386199737236,0.82847390599037,0
3,DAWA,0.01,32,0.7794454013517387,0.16351913689333708,0.18752065454971611,0.6159262644584016,0.5919247468020226,0.11799475311913915,0.019276481597070363,0.019036482880973482,0.09871827152206879,0.09895827023816567,0.5527683611774682,0.26208301056304817,0.3533571986565195,0.29068535061442,0.1994111625209487,0.0367919258,0.0593262825,0.0603883296,0.0225343567,0.0235964038,0.3479411773070523,0.019186721205273562,0.2594024601404871,0.3287544561017788,0.0885387171665652,0.689419795221843,0.6114285714285714,0.6896551724137931,0.07799122379327161,0.00023537719195010354,0.7213685797149981,0.5833611774692349,0.6483923776076952,0.13800740224576324,0.07297620210730293,0.7793102059808208,0.6431593372169502,0
3,DAWA,0.01,64,0.7794454013517387,0.7890194194837881,0.1450566130610954,0.009574018132049389,0.6343887882906433,0.11799475311913915,0.006318336417473469,0.016511456917951663,0.11167641670166568,0.10148329620118748,0.5527683611774682,0.4418039994925528,0.29946038274443876,0.11096436168491541,0.25330797843302943,0.0367919258,0.0572905443,0.05725095725,0.020498618500000003,0.020459031449999998,0.3479411773070523,0.009468288119612398,0.3190537496119147,0.3384728891874399,0.028887427695137635,0.689419795221843,0.6824324324324325,0.6333333333333333,0.006987362789410589,0.05608646188850974,0.7213685797149981,0.6295033619716993,0.6191991100703585,0.09186521774329881,0.10216946964463958,0.385160362679928,0.7012490807380133,0
3,AHP,0.5,64,0.7794454013517387,0.11141731756737006,0.13238314192880773,0.6680280837843686,0.6470622594229309,0.11799475311913915,0.00689648764529933,0.01068243883566016,0.11109826547383982,0.107312314283479,0.5527683611774682,0.2037622220385542,0.17560648880698593,0.349006139138914,0.37716187237048227,0.0367919258,0.0565175044,0.0574830479,0.0197255786,0.0206911221,0.3479411773070523,1.1137007257304216e-7,0.2518545166208921,0.34794106593697977,0.09608666068616023,0.689419795221843,0.6680851063829787,0.6875,0.021334688838864357,0.0019197952218430459,0.7213685797149981,0.6265460054846758,0.5716251153209211,0.09482257423032237,0.14974346439407704,0.8433908962163066,0.7775243648750828,0
3,AHP,0.5,32,0.7794454013517387,0.2659837041114427,0.30898620586705217,0.513461697240296,0.4704591954846865,0.11799475311913915,0.009771727817848921,0.02546044427070455,0.10822302530129023,0.0925343088484346,0.5527683611774682,0.21029371843887357,0.18322352811689846,0.3424746427385946,0.36954483306056973,0.0367919258,0.0623292554,0.06102160215,0.0255373296,0.02422967635,0.3479411773070523,0.0011994032453649212,0.2765806353889981,0.3467417740616874,0.07136054191805424,0.689419795221843,0.6751269035532995,0.6470588235294118,0.014292891668543528,0.04236097169243125,0.7213685797149981,0.5844336700436813,0.7098072999189446,0.13693490967131683,0.01156127979605348,0.7297132916280632,0.6116088258388969,0
3,AHP,0.05,32,0.7794454013517387,0.1415506408850885,0.20779043418616583,0.6378947604666502,0.5716549671655728,0.11799475311913915,0.008178609867156959,0,0.10981614325198219,0.11799475311913915,0.5527683611774682,0.15126371812397033,0.1299598555824093,0.40150464305349787,0.4228085055950589,0.0367919258,0.0588539404,0.0598322594,0.0220620146,0.023040333599999997,0.3479411773070523,0.0004083687700772165,0.2568172590518611,0.3475328085369751,0.09112391825519123,0.689419795221843,0.669683257918552,0.6267605633802817,0.019736537303291057,0.0626592318415613,0.7213685797149981,0.6321987575813052,0.5704798261645949,0.08916982213369296,0.1508887535504032,0.842485526715414,0.7449880645928448,0
3,AHP,0.05,64,0.7794454013517387,0.1732212306170149,0.100651930269813,0.6062241707347238,0.6787934710819257,0.11799475311913915,0.020382644200648625,0.005077943936718052,0.09761210891849052,0.1129168091824211,0.5527683611774682,0.1714818922413568,0.20914699675623605,0.3812864689361114,0.34362136442123214,0.0367919258,0.0554431659,0.0556981501,0.0186512401,0.018906224300000003,0.3479411773070523,0.00038954228488584895,0.26519786395200395,0.34755163502216646,0.08274331335504836,0.689419795221843,0.65,0.6566265060240963,0.039419795221843024,0.03279328919774671,0.7213685797149981,0.6011469901252469,0.6528831432373953,0.12022158958975127,0.06848543647760286,0.8121344710126241,0.7775319802518003,0
3,Laplace,0.1,32,0.7794454013517387,0.22705548574757295,0.3325082474653712,0.5523899156041657,0.44693715388636746,0.11799475311913915,0.01011838701428766,0.0348690870544006,0.10787636610485149,0.08312566606473855,0.5527683611774682,0.20733765427007345,0.30683152133631786,0.34543070690739475,0.24593683984115033,0.0367919258,0.0618688775,0.0607247538,0.025076951700000003,0.023932828000000003,0.3479411773070523,0.0005278194990693345,0.264971371915039,0.347413357807983,0.08296980539201332,0.689419795221843,0.679144385026738,0.6299212598425197,0.010275410195105028,0.05949853537932337,0.7213685797149981,0.7166905385576384,0.6248348005316455,0.0046780411573597025,0.0965337791833526,0.7466904749047205,0.5361559849263791,0
3,Laplace,0.1,64,0.7794454013517387,0.1489594736174895,0.143062737247857,0.6304859277342492,0.6363826641038817,0.11799475311913915,0.020682178323664004,0.03833836655127584,0.09731257479547514,0.07965638656786331,0.5527683611774682,0.2714066157489673,0.31479353263798016,0.2813617454285009,0.23797482853948804,0.0367919258,0.0551344658,0.0549526035,0.018342539999999997,0.018160677700000002,0.3479411773070523,0.0015127127507300663,0.2643193349299309,0.34642846455632226,0.08362184237712139,0.689419795221843,0.6271929824561403,0.6582278481012658,0.062226812765702744,0.031191947120577268,0.7213685797149981,0.6400626574856906,0.6275583595471126,0.08130592222930755,0.09381022016788554,0.7854798744206327,0.6964594545424658,0
3,Laplace,0.01,32,0.7794454013517387,0.31975760711138024,0.3547942930979944,0.45968779424035844,0.4246511082537443,0.11799475311913915,0.04201455102764717,0.02998047719316174,0.07598020209149198,0.08801427592597741,0.5527683611774682,0.36714933611739786,0.41198190468815843,0.18561902506007033,0.14078645648930976,0.0367919258,0.0593558264,0.0611116114,0.0225639006,0.0243196856,0.3479411773070523,0.000050857730572224784,0.23221860187569535,0.3478903195764801,0.11572257543135697,0.689419795221843,0.675392670157068,0.696969696969697,0.014027125064774992,0.007549901747853971,0.7213685797149981,0.6907356021136501,0.6572160679854051,0.030632977601347977,0.06415251172959302,0.611728882240573,0.47544885128527803,0
3,DAWA,0.05,32,0.7794454013517387,0.8332571368255338,0.12368911439175978,0.05381173547379514,0.6557562869599789,0.11799475311913915,0.026475926355229426,0.03235547683717887,0.09151882676390972,0.08563927628196027,0.5527683611774682,0.4986382579998273,0.6559195496036068,0.05413010317764089,0.10315118842613857,0.0367919258,0.0599027408,0.06028437295,0.023110815,0.023492447149999998,0.3479411773070523,0.045181891584816,0.33850340524317324,0.3027592857222363,0.00943777206387908,0.689419795221843,0.66875,0.6031746031746031,0.02066979522184309,0.0862451920472399,0.7213685797149981,0.6324746049672664,0.6248693096799133,0.08889397474773175,0.09649927003508485,0.33871542722310793,0.682189028119447,0
3,Laplace,0.01,64,0.7794454013517387,0.09990153754776987,0.15809415962451778,0.6795438638039688,0.6213512417272209,0.11799475311913915,0.009730203504901733,0.03737365641753045,0.10826454961423741,0.08062109670160869,0.5527683611774682,0.30016583516819006,0.4882664819350274,0.2526025260092781,0.06450187924244077,0.0367919258,0.0540656221,0.0535166092,0.017273696300000002,0.016724683400000002,0.3479411773070523,0.000009956746854635024,0.268550033521539,0.3479312205601977,0.07939114378551332,0.689419795221843,0.6443514644351465,0.7041420118343196,0.04506833078669659,0.014722216612476524,0.7213685797149981,0.587306312896876,0.7461889902446641,0.13406226681812217,0.024820410529665993,0.8238127653367328,0.6357303551368173,0
3,DAWA,0.5,64,0.7794454013517387,0.7717262875366357,0.7416711849965285,0.007719113815102929,0.037774216355210166,0.11799475311913915,0.043738631339761976,0.028071352688624002,0.07425612177937718,0.08992340043051515,0.5527683611774682,0.8359197282877504,0.7988812031348228,0.2831513671102822,0.2461128419573546,0.0367919258,0.0315952472,0.0316362603,0.005196678599999997,0.0051556654999999965,0.3479411773070523,0.5333159019306963,0.5280759627528451,0.18537472462364402,0.18013478544579276,0.689419795221843,0.6583333333333333,0.6450381679389313,0.03108646188850972,0.04438162728291173,0.7213685797149981,0.6189879532542086,0.6212794867258172,0.10238062646078949,0.1000890929891809,0.36274951112474163,0.3384483971487954,0
3,DAWA,0.05,64,0.7794454013517387,0.7877873672105357,0.745249794080402,0.008341965858796985,0.03419560727133664,0.11799475311913915,0.033387511083969645,0.018165352541104067,0.0846072420351695,0.09982940057803508,0.5527683611774682,0.6970155319018847,0.7135577559742348,0.1442471707244165,0.16078939479676657,0.0367919258,0.0311686398,0.0314357691,0.005623285999999998,0.005356156700000003,0.3479411773070523,0.5293324875273542,0.5091023747674929,0.18139131022030186,0.16116119746044055,0.689419795221843,0.6390977443609023,0.6716417910447762,0.05032205086094077,0.017778004177066875,0.7213685797149981,0.6447103896711374,0.629658925132812,0.07665819004386076,0.09170965458218616,0.26339786584882086,0.26779995596175427,0
3,Laplace,0.5,64,0.7794454013517387,0.1895419388621311,0.16844212602819675,0.5899034624896076,0.6110032753235419,0.11799475311913915,0.011837291871801835,0.0053252548547238435,0.10615746124733731,0.1126694982644153,0.5527683611774682,0.17206558812602368,0.18635047188691067,0.3807027730514445,0.3664178892905575,0.0367919258,0.0585484769,0.0572626665,0.0217565511,0.020470740700000004,0.3479411773070523,0.000007578488347647464,0.25428085513779336,0.34793359881870467,0.09366032216925896,0.689419795221843,0.6333333333333333,0.6118421052631579,0.05608646188850974,0.07757768995868519,0.7213685797149981,0.6609722107781295,0.6891969837028971,0.060396368936868616,0.03217159601210107,0.7953078978203342,0.7324794226668392,0
3,Laplace,0.5,32,0.7794454013517387,0.28870570825446684,0.3497747358953427,0.49073969309727183,0.429670665456396,0.11799475311913915,0.022153400192215407,0.041905816422968624,0.09584135292692375,0.07608893669617053,0.5527683611774682,0.39674887147088844,0.6968124278678738,0.15601948970657975,0.1440440666904056,0.0367919258,0.06279935845,0.035579785850000004,0.026007432649999995,0.0012121399499999963,0.3479411773070523,0.007955653847642486,0.30625632065089553,0.33998552345940986,0.04168485665615679,0.689419795221843,0.6609195402298851,0.6588235294117647,0.028500254991957963,0.03059626581007835,0.7213685797149981,0.7028880473740354,0.6073486264911124,0.018480532340962696,0.1140199532238857,0.6259180695630975,0.47626765370157864,0
3,Laplace,0.05,32,0.7794454013517387,0.19389305476258833,0.21415579239742388,0.5855523465891503,0.5652896089543148,0.11799475311913915,0,0.03525369977886114,0.11799475311913915,0.08274105334027801,0.5527683611774682,0.250129975234743,0.39127688077207534,0.3026383859427252,0.16149148040539285,0.0367919258,0.0618062703,0.0604603212,0.0250143445,0.0236683954,0.3479411773070523,0.00039543219495178326,0.26397927336991084,0.3475457451121005,0.08396190393714148,0.689419795221843,0.6458333333333334,0.6666666666666666,0.043586461888509676,0.022753128555176416,0.7213685797149981,0.7043806485545003,0.7050694415412576,0.016987931160497793,0.016299138173740513,0.756297849294236,0.6007254640523588,0
