dataset,algorithm,epsilon,numBins,clumpyScore_og,clumpyScore_priv,clumpyScore_convHull,clumpyScore_diff_og_priv,clumpyScore_diff_og_convHull,convexScore_og,convexScore_priv,convexScore_convHull,convexScore_diff_og_priv,convexScore_diff_og_convHull,outlyingScore_og,outlyingScore_priv,outlyingScore_convHull,outlyingScore_diff_og_priv,outlyingScore_diff_og_convHull,skinnyScore_og,skinnyScore_priv,skinnyScore_convHull,skinnyScore_diff_og_priv,skinnyScore_diff_og_convHull,sparseScore_og,sparseScore_priv,sparseScore_convHull,sparseScore_diff_og_priv,sparseScore_diff_og_convHull,striatedScore_og,striatedScore_priv,striatedScore_convHull,striatedScore_diff_og_priv,striatedScore_diff_og_convHull,monotonicScore_og,monotonicScore_priv,monotonicScore_convHull,monotonicScore_diff_og_priv,monotonicScore_diff_og_convHull,stringyScore_og,stringyScore_priv,stringyScore_convHull,stringyScore_diff_og_priv,stringyScore_diff_og_convHull,skewedScore_og,skewedScore_priv,skewedScore_convHull,skewedScore_diff_og_priv,skewedScore_diff_og_convHull,rmsd_og_priv,rmsd_og_convHull
2,AGrid,0.1,32,0.8691126779313448,0.3934651513648907,0.3993724129352829,0.47564752656645415,0.4697402649960619,0.2431427318784673,0.6476019168363428,0.7442420956756292,0.40445918495787553,0.5010993637971619,0.17538754799794462,0.023857492264299996,0.011453651434797351,0.15153005573364461,0.16393389656314727,0.8307745012868382,0.8157695665632104,0.848995997738907,0.015004934723627739,0.01822149645206883,0.03487067045,0.0626210198,0.0354012754,0.027750349349999995,0.0005306049499999993,0.8352941176470589,0.18181818181818182,0.2506811989100817,0.6534759358288771,0.5846129187369771,0.22546729429478063,0.0010509208796889696,0.1498704089361223,0.22441637341509166,0.07559688535865833,0.8705882352941177,0.6558441558441559,0.6757493188010899,0.21474407944996177,0.19483891649302776,0.7312048945223929,0.6840322731533748,0.6037396072679293,0.04717262136901812,0.1274652872544636,0.9692874562281141,0.9490310176904497
2,AGrid,0.01,64,0.8691126779313448,0.3011955429987416,0.10771393993739797,0.5679171349326032,0.7613987379939469,0.2431427318784673,0.9644859572035496,0.7621836612484019,0.7213432253250822,0.5190409293699345,0.17538754799794462,0.014243233949198705,0.021468950110308634,0.1611443140487459,0.15391859788763598,0.8307745012868382,0.7707485277543769,0.8495714156126103,0.06002597353246131,0.01879691432577213,0.03487067045,0.0574496186,0.0552828708,0.02257894815,0.02041220035,0.8352941176470589,0.26436781609195403,0.26174496644295303,0.5709263015551048,0.5735491512041058,0.22546729429478063,0.0006885030168636731,0.11323531423501453,0.22477879127791695,0.1122319800597661,0.8705882352941177,0.6264367816091954,0.6510067114093959,0.2441514536849223,0.21958152388472174,0.7312048945223929,0.6846168947409828,0.6544439973295392,0.04658799978141015,0.07676089719285373,1.145080371893875,1.1266123416825546
2,AGrid,0.5,32,0.8691126779313448,0.5409103836708089,0.5532010095112958,0.32820229426053593,0.31591166842004903,0.2431427318784673,0.7415435501409426,0.8679562434583381,0.49840081826247534,0.6248135115798708,0.17538754799794462,0.05093911588888719,0.03434591652171183,0.12444843210905743,0.14104163147623278,0.8307745012868382,0.6764363342601105,0.8212010641909,0.15433816702672765,0.009573437095938164,0.03487067045,0.0634672153,0.0366129099,0.028596544850000002,0.0017422394499999952,0.8352941176470589,0.21710526315789475,0.2260061919504644,0.618188854489164,0.6092879256965944,0.22546729429478063,0.005155388380257866,0.19312792786748145,0.22031190591452277,0.03233936642729918,0.8705882352941177,0.7039473684210527,0.653250773993808,0.166640866873065,0.21733746130030962,0.7312048945223929,0.6409448261921196,0.5778466123271492,0.09026006833027334,0.15335828219524372,0.9289006514073622,0.9763254991165775
2,DAWA,0.01,32,0.8691126779313448,0.2917570330762783,0.2916341832367916,0.5773556448550665,0.5774784946945533,0.2431427318784673,0.6182206929685755,0.6114693608101994,0.3750779610901082,0.3683266289317321,0.17538754799794462,0.015069821506018261,0.01254073231408041,0.16031772649192635,0.16284681568386422,0.8307745012868382,0.8721923425600824,0.8664783222692276,0.041417841273244216,0.035703820982389445,0.03487067045,0.0330219822,0.0335620067,0.001848688250000001,0.0013086637500000012,0.8352941176470589,0.2515151515151515,0.24367088607594936,0.5837789661319073,0.5916232315711095,0.22546729429478063,0.36148073820251053,0.3779973780303802,0.1360134439077299,0.15253008373559956,0.8705882352941177,0.6575757575757576,0.6582278481012658,0.21301247771836007,0.21236038719285188,0.7312048945223929,0.5874202629127018,0.5860084125818286,0.14378463160969113,0.14519648194056434,0.9626990808999316,0.9676796501024887
2,AGrid,0.05,64,0.8691126779313448,0.34591272451344846,0.15824555214519176,0.5231999534178964,0.7108671257861531,0.2431427318784673,0.9287562981712263,0.6930308227018162,0.6856135662927589,0.44988809082334885,0.17538754799794462,0.009327715286565638,0.006215960248665031,0.16605983271137897,0.1691715877492796,0.8307745012868382,0.6533657122663672,0.845576795441879,0.17740878902047097,0.014802294155040863,0.03487067045,0.0584206374,0.0571518875,0.02354996695,0.022281217049999996,0.8352941176470589,0.26373626373626374,0.2765957446808511,0.571557853910795,0.5586983729662078,0.22546729429478063,0.0035168720033657724,0.14945741742852942,0.22195042229141485,0.07600987686625121,0.8705882352941177,0.6923076923076923,0.6382978723404256,0.17828054298642537,0.2322903629536921,0.7312048945223929,0.6818666244962885,0.5497253279178388,0.04933827002610436,0.1814795666045541,1.1016202104924846,1.0685883073418327
2,DAWA,0.05,32,0.8691126779313448,0.30245018969639403,0.37221025196580226,0.5666624882349508,0.49690242596554257,0.2431427318784673,1.0207839507751857,0.7500772029710331,0.7776412188967183,0.5069344710925658,0.17538754799794462,0.00641103726858057,0.04138722674245179,0.16897651072936404,0.13400032125549283,0.8307745012868382,0.3611154257120519,0.8066523502095875,0.46965907557478626,0.024122151077250686,0.03487067045,0.0669323336,0.0387182854,0.03206166315,0.0038476149500000015,0.8352941176470589,0.22972972972972974,0.2897196261682243,0.6055643879173291,0.5455744914788345,0.22546729429478063,0.0029811533626910736,0.1385091701981812,0.22248614093208954,0.08695812409659942,0.8705882352941177,0.6756756756756757,0.6947040498442367,0.194912559618442,0.17588418544988094,0.7312048945223929,0.6431989962122288,0.6237021566428289,0.08800589831016414,0.10750273787956399,1.279819188185078,0.9328197434467563
2,AGrid,0.5,64,0.8691126779313448,0.24613429481947913,0.14902382597043495,0.6229783831118657,0.7200888519609099,0.2431427318784673,0.7351644422969271,0.7949492158320893,0.4920217104184598,0.5518064839536221,0.17538754799794462,0.0045094011677958125,0.005604681938576023,0.17087814683014882,0.1697828660593686,0.8307745012868382,0.8186181893735323,0.6700085290282809,0.012156311913305906,0.16076597225855727,0.03487067045,0.0574453391,0.0577505494,0.022574668649999997,0.022879878949999995,0.8352941176470589,0.29533678756476683,0.27631578947368424,0.539957330082292,0.5589783281733747,0.22546729429478063,0.00013729071051648626,0.14696087591903959,0.22533000358426414,0.07850641837574104,0.8705882352941177,0.7098445595854922,0.6644736842105263,0.16074367570862547,0.20611455108359134,0.7312048945223929,0.529417942157853,0.6028566199050325,0.20178695236453992,0.12834827461736042,1.0338898366100948,1.1206204868800638
2,DAWA,0.01,64,0.8691126779313448,0.7264490716325582,0.7530123888781836,0.1426636062987866,0.11610028905316128,0.2431427318784673,0.6285231280480312,0.6594199557977659,0.38538039616956393,0.4162772239192986,0.17538754799794462,0.008191696395400657,0.005724346985030041,0.16719585160254397,0.16966320101291457,0.8307745012868382,0.5940193485935373,0.5671096006741659,0.23675515269330083,0.2636649006126722,0.03487067045,0.03269294105,0.0321449687,0.0021777294000000016,0.0027257017500000036,0.8352941176470589,0.2521489971346705,0.2616279069767442,0.5831451205123883,0.5736662106703146,0.22546729429478063,0.16061810215706734,0.28301592109657314,0.06484919213771329,0.05754862680179251,0.8705882352941177,0.6303724928366762,0.686046511627907,0.24021574245744148,0.1845417236662107,0.7312048945223929,0.6466931175204884,0.6033223004155728,0.08451177700190449,0.12788259410682012,0.8136293041760322,0.8172469557459666
2,AGrid,0.1,64,0.8691126779313448,0.5595867176900958,0.119280333658496,0.309525960241249,0.7498323442728488,0.2431427318784673,0.8423502842651094,0.9875327722979119,0.599207552386642,0.7443900404194446,0.17538754799794462,0.025011365580320518,0.012693125028041203,0.1503761824176241,0.1626944229699034,0.8307745012868382,0.6915675016264691,0.5367471612546293,0.1392069996603691,0.2940273400322089,0.03487067045,0.057590966800000004,0.0578769682,0.022720296350000002,0.023006297749999995,0.8352941176470589,0.29533678756476683,0.3013698630136986,0.539957330082292,0.5339242546333602,0.22546729429478063,0.001921070064143603,0.15022089336571984,0.22354622423063703,0.07524640092906079,0.8705882352941177,0.7357512953367875,0.6712328767123288,0.13483693995733015,0.19935535858178888,0.7312048945223929,0.695550681255611,0.6561730049168262,0.035654213266781865,0.07503188960556673,0.9264679507342557,1.2513694068791548
2,DAWA,0.1,32,0.8691126779313448,0.37374671337346643,0.39247142345476205,0.4953659645578784,0.4766412544765828,0.2431427318784673,0.7114463839422817,0.7178771886219413,0.46830365206381436,0.474734456743474,0.17538754799794462,0.010720502345401376,0.007465477012403304,0.16466704565254325,0.16792207098554132,0.8307745012868382,0.8382718879328708,0.8375993727960254,0.007497386646032611,0.0068248715091872025,0.03487067045,0.0383586607,0.0386066163,0.0034879902499999962,0.0037359458499999984,0.8352941176470589,0.2639751552795031,0.24758842443729903,0.5713189623675557,0.5877056932097598,0.22546729429478063,0.12919495099600603,0.23140414262403175,0.0962723432987746,0.005936848329251121,0.8705882352941177,0.6614906832298136,0.6945337620578779,0.20909755206430403,0.1760544732362398,0.7312048945223929,0.6520795491925797,0.6604762664296414,0.07912534532981319,0.07072862809275149,0.9367687492561484,0.9285736332422634
2,DAWA,0.5,32,0.8691126779313448,0.7153367939287586,0.7378786222740652,0.15377588400258624,0.13123405565727964,0.2431427318784673,0.44138660750288844,0.4577677841719257,0.19824387562442114,0.2146250522934584,0.17538754799794462,0,0.005510180670438285,0.17538754799794462,0.16987736732750633,0.8307745012868382,0.8050158961028135,0.8099067539690854,0.02575860518402462,0.02086774731775276,0.03487067045,0.0397725156,0.0401639911,0.00490184515,0.0052933206499999955,0.8352941176470589,0.24519230769230768,0.23115577889447236,0.5901018099547511,0.6041383387525865,0.22546729429478063,0.1514574785552381,0.20813006460417574,0.07400981573954252,0.01733722969060489,0.8705882352941177,0.7019230769230769,0.6984924623115578,0.1686651583710408,0.17209577298255985,0.7312048945223929,0.6009651522619283,0.571162410548234,0.13023974226046464,0.16004248397415888,0.7024983328044807,0.7163255936563603
2,Geometric,0.01,32,0.8691126779313448,0.19774102845686814,0.2386210146987514,0.6713716494744767,0.6304916632325934,0.2431427318784673,0.9691839044666918,0.9562350417551635,0.7260411725882245,0.7130923098766961,0.17538754799794462,0.009802624315543077,0.02479751137319399,0.16558492368240155,0.15059003662475062,0.8307745012868382,0.2953286445337463,0.3851711120489957,0.5354458567530919,0.4456033892378425,0.03487067045,0.0609238238,0.0605052308,0.026053153349999997,0.025634560349999995,0.8352941176470589,0.29381443298969073,0.3013698630136986,0.5414796846573682,0.5339242546333602,0.22546729429478063,0.00009790039168214732,0.12827895739805467,0.22536939390309849,0.09718833689672596,0.8705882352941177,0.6855670103092784,0.7191780821917808,0.1850212249848393,0.15141015310233685,0.7312048945223929,0.7075388661538186,0.6460731003035273,0.023666028368574343,0.08513179421886563,1.2928494198762388,1.2052428757268199
2,DAWA,0.05,64,0.8691126779313448,0.9225537064153204,0.8197781552313766,0.05344102848397558,0.049334522699968186,0.2431427318784673,0.41129025038551725,0.7632421202055818,0.16814751850704995,0.5200993883271146,0.17538754799794462,0.006287990065118299,0.02972314595811871,0.16909955793282633,0.14566440203982592,0.8307745012868382,0.8435365766420054,0.8439962578258022,0.012762075355167268,0.013221756538964069,0.03487067045,0.0337747368,0.0384220141,0.0010959336499999986,0.0035513436499999967,0.8352941176470589,0.2838709677419355,0.25396825396825395,0.5514231499051234,0.5813258636788049,0.22546729429478063,0.25480165122335,0.2975608832622099,0.029334356928569394,0.07209358896742929,0.8705882352941177,0.6774193548387096,0.6547619047619048,0.19316888045540803,0.2158263305322129,0.7312048945223929,0.6112589497936491,0.6989942691865793,0.11994594472874376,0.03221062533581365,0.6453816734440828,0.8277068251894663
2,DAWA,0.5,64,0.8691126779313448,0.8506779237690609,0.8816734365206345,0.018434754162283906,0.012560758589289622,0.2431427318784673,0.11695803868902206,0.12605926595240066,0.12618469318944525,0.11708346592606664,0.17538754799794462,0.045893266790714905,0.06060482434686138,0.12949428120722972,0.11478272365108325,0.8307745012868382,0.9109990861071519,0.9170081251109096,0.0802245848203137,0.0862336238240714,0.03487067045,0.022298835,0.0225586747,0.012571835450000002,0.012311995750000002,0.8352941176470589,0.28085106382978725,0.2794759825327511,0.5544430538172715,0.5558181351143078,0.22546729429478063,0.35796512780257056,0.37812229415539206,0.13249783350778993,0.15265499986061143,0.8705882352941177,0.6893617021276596,0.6812227074235808,0.1812265331664581,0.18936552787053684,0.7312048945223929,0.7145609524909132,0.688769378655535,0.016643942031479675,0.0424355158668579,0.630641002328781,0.6360240812048731
2,Geometric,0.05,32,0.8691126779313448,0.1962172685002529,0.21131427742925168,0.6728954094310919,0.6577984005020932,0.2431427318784673,0.9222999935468429,0.9334787299049099,0.6791572616683756,0.6903359980264425,0.17538754799794462,0.0049990377263609,0.02735536156353372,0.17038851027158372,0.1480321864344109,0.8307745012868382,0.34787198520244134,0.3038123907398286,0.4829025160843968,0.5269621105470096,0.03487067045,0.0623385458,0.06274904680000001,0.027467875349999997,0.02787837635000001,0.8352941176470589,0.26595744680851063,0.26666666666666666,0.5693366708385482,0.5686274509803921,0.22546729429478063,0.00003399238503740677,0.1545566091201015,0.22543330190974323,0.07091068517467913,0.8705882352941177,0.6702127659574468,0.6518518518518519,0.20037546933667083,0.21873638344226576,0.7312048945223929,0.5786992468115519,0.6386409497698207,0.15250564771084096,0.09256394475257224,1.2709827325447118,1.2627040494529427
2,DAWA,0.1,64,0.8691126779313448,0.9410448853567024,0.9405309937693949,0.07193220742535755,0.07141831583805003,0.2431427318784673,0.2861851660668866,0.3099329185274424,0.0430424341884193,0.06679018664897513,0.17538754799794462,0.09836859640227566,0,0.07701895159566896,0.17538754799794462,0.8307745012868382,0.8298818353129109,0.8273177634136011,0.0008926659739272313,0.0034567378732370813,0.03487067045,0.0198187864,0.0207510527,0.015051884050000002,0.01411961775,0.8352941176470589,0.22962962962962963,0.24521072796934865,0.6056644880174292,0.5900833896777102,0.22546729429478063,0.18112525405617783,0.24344634156016992,0.0443420402386028,0.017979047265389292,0.8705882352941177,0.7222222222222222,0.7203065134099617,0.14836601307189545,0.150281721884156,0.7312048945223929,0.6320339354511604,0.6679592124909959,0.09917095907123252,0.06324568203139702,0.6432955853359599,0.64470138408941
2,Geometric,0.1,32,0.8691126779313448,0.2546331246257463,0.1898358300313907,0.6144795533055986,0.6792768478999541,0.2431427318784673,1.0235300540723704,0.9780893847154801,0.780387322193903,0.7349466528370128,0.17538754799794462,0.015863060387584782,0.006985348900819138,0.15952448761035984,0.16840219909712548,0.8307745012868382,0.41001728287354167,0.26433293716106765,0.4207572184132965,0.5664415641257705,0.03487067045,0.0618314987,0.0628656554,0.02696082825,0.027994984949999996,0.8352941176470589,0.30386740331491713,0.30434782608695654,0.5314267143321417,0.5309462915601023,0.22546729429478063,0.001676352634025313,0.1187289304117459,0.2237909416607553,0.10673836388303473,0.8705882352941177,0.6795580110497238,0.6739130434782609,0.19103022424439386,0.1966751918158568,0.7312048945223929,0.5766934857286788,0.6622677360852234,0.15451140879371406,0.06893715843716952,1.2580398004925486,1.299343368689209
2,Geometric,0.01,64,0.8691126779313448,0.1309236214964612,0.07693980446670379,0.7381890564348836,0.792172873464641,0.2431427318784673,0.9423181470187938,0.9678320552970865,0.6991754151403264,0.7246893234186191,0.17538754799794462,0.019726060309227134,0.004254471873893282,0.1556614876887175,0.17113307612405135,0.8307745012868382,0.2770549519113801,0.2315736876219464,0.5537195493754581,0.5992008136648918,0.03487067045,0.0541037682,0.0541773236,0.019233097749999997,0.01930665315,0.8352941176470589,0.24793388429752067,0.2864864864864865,0.5873602333495382,0.5488076311605723,0.22546729429478063,0.00010194159733111487,0.13154585543593394,0.2253653526974495,0.09392143885884668,0.8705882352941177,0.6694214876033058,0.6648648648648648,0.2011667476908119,0.20572337042925282,0.7312048945223929,0.708223068429427,0.7049125804943813,0.02298182609296595,0.026292314028011576,1.3422938966410796,1.3763857788576135
2,Laplace,0.01,32,0.8691126779313448,0.18571665131062698,0.24906542349747174,0.6833960266207179,0.6200472544338731,0.2431427318784673,0.9754168724346629,0.929779027099846,0.7322741405561957,0.6866362952213787,0.17538754799794462,0.013831966933551093,0.04461178483819204,0.16155558106439352,0.1307757631597526,0.8307745012868382,0.3082139491155418,0.3536529930949003,0.5225605521712964,0.4771215081919379,0.03487067045,0.0608593429,0.0612810695,0.02598867245,0.02641039905,0.8352941176470589,0.27692307692307694,0.26573426573426573,0.5583710407239819,0.5695598519127931,0.22546729429478063,0.0007649534186979772,0.16223277703676747,0.22470234087608265,0.06323451725801316,0.8705882352941177,0.6461538461538462,0.7062937062937062,0.22443438914027147,0.16429452900041142,0.7312048945223929,0.669743837965546,0.720140872663172,0.06146105655684686,0.011064021859220952,1.3113040499056128,1.2070148617795122
2,Geometric,0.5,32,0.8691126779313448,0.3611004326949373,0.5694224320649184,0.5080122452364075,0.29969024586642645,0.2431427318784673,0.8969231234876074,0.9658189587618761,0.65378039160914,0.7226762268834088,0.17538754799794462,0.012157054114120719,0.030829905543465697,0.1632304938838239,0.1445576424544789,0.8307745012868382,0.25207958737436575,0.5993185324901544,0.5786949139124724,0.23145596879668373,0.03487067045,0.0655992786,0.0416020861,0.030728608150000003,0.006731415649999996,0.8352941176470589,0.2857142857142857,0.27946127946127947,0.5495798319327732,0.5558328381857793,0.22546729429478063,0.0007978898902866548,0.1961524632291252,0.22466940440449398,0.02931483106565544,0.8705882352941177,0.6964285714285714,0.7003367003367004,0.17415966386554627,0.1702515349574173,0.7312048945223929,0.6397703674365988,0.6257689531028833,0.09143452708579414,0.10543594141950963,1.1996614859397552,1.0180869746905823
