datasetName,algorithm,epsilon,denoiseLevel,binning,Outlying_og,Outlying_priv,Skewed_og,Skewed_priv,Clumpy_og,Clumpy_priv,Sparse_og,Sparse_priv,Striated_og,Striated_priv,Convex_og,Convex_priv,Skinny_og,Skinny_priv,Stringy_og,Stringy_priv,Monotonic_og,Monotonic_priv,rmsd
0,DAWA,0.1,0,32,0.033010331092,0.045842316696,0.8583125509,0.710765734372,0.441192094055,0.067847689489,3.7832495e-05,3.3948258e-05,0.0,0.0,0.004390876661,0.001783083183,0.000581646683,0.000453480339,0.000235904695,0.002626970228,0.006275127511,0.002615574754,0.40167984003695895
0,DAWA,0.5,0,32,0.033010331092,0.107795053214,0.8583125509,0.734827078846,0.441192094055,0.170734979282,3.7832495e-05,5.1550535e-05,0.0,0.0,0.004390876661,0.002190081654,0.000581646683,0.001966520018,0.000235904695,0.001053678614,0.006275127511,0.00480488053,0.3065910294577597
0,Geometric,0.01,0,32,0.033010331092,0.008186063316,0.8583125509,0.636293297891,0.441192094055,0.127911909133,3.7832495e-05,2.9347203e-05,0.0,0.000357122566,0.004390876661,0.001909971908,0.000581646683,0.001181607737,0.000235904695,0.002011299296,0.006275127511,2.1739226e-05,0.3848404430192736
0,Geometric,0.05,0,32,0.033010331092,0.024119300337,0.8583125509,0.683192037887,0.441192094055,0.187034797643,3.7832495e-05,1.7444192e-05,0.0,0.0,0.004390876661,0.001416700639,0.000581646683,0.000618969739,0.000235904695,0.000184534631,0.006275127511,0.002338303787,0.30881470913300174
0,Geometric,0.1,0,32,0.033010331092,0.037378976302,0.8583125509,0.703297684357,0.441192094055,0.143876745422,3.7832495e-05,6.8450268e-05,0.0,0.00099456919,0.004390876661,0.002147090321,0.000581646683,0.004635275978,0.000235904695,0.002475372205,0.006275127511,0.000520197903,0.33541869576027106
0,Geometric,0.5,0,32,0.033010331092,0.115635566242,0.8583125509,0.758253352295,0.441192094055,0.112247512956,3.7832495e-05,0.000510800856,0.0,0.00247108307,0.004390876661,0.002249583097,0.000581646683,0.041363210401,0.000235904695,0.024318137812,0.006275127511,0.001577700346,0.3568184145267143
0,Laplace,0.01,0,32,0.033010331092,0.005465239612,0.8583125509,0.667029740074,0.441192094055,0.104377588094,3.7832495e-05,3.1542027e-05,0.0,0.000175227248,0.004390876661,0.002101052664,0.000581646683,0.001191661382,0.000235904695,0.000611400317,0.006275127511,0.001231747742,0.38835947270586124
0,Laplace,0.05,0,32,0.033010331092,0.021405352069,0.8583125509,0.701625805126,0.441192094055,0.062045084399,3.7832495e-05,2.427605e-05,0.0,0.0,0.004390876661,0.002128125871,0.000581646683,0.000533413341,0.000235904695,0.001210534751,0.006275127511,0.003049549603,0.4104318988314798
0,Laplace,0.1,0,32,0.033010331092,0.042560190948,0.8583125509,0.698658289975,0.441192094055,0.07826208064,3.7832495e-05,0.000705263052,0.0,0.007167174264,0.004390876661,0.021002828499,0.000581646683,0.066968867642,0.000235904695,0.035218806166,0.006275127511,0.029863977783,0.40473960597608916
0,Laplace,0.5,0,32,0.033010331092,0.123966185832,0.8583125509,0.767257044933,0.441192094055,0.08375892797,3.7832495e-05,0.000110955821,0.0,0.0,0.004390876661,0.001506866919,0.000581646683,0.006451475011,0.000235904695,0.003130992916,0.006275127511,0.005830217157,0.37996565386990044
0,AGrid,0.01,0,64,0.033010331092,0.01128476383,0.8583125509,0.655547739223,0.441192094055,0.645786192035,3.7832495e-05,6.2828851e-05,0.0,0.000937840176,0.004390876661,0.00349189751,0.000581646683,0.004459293445,0.000235904695,0.003543111675,0.006275127511,0.002370760588,0.28894155158358775
0,AGrid,0.05,0,64,0.033010331092,0.016209096182,0.8583125509,0.727159800638,0.441192094055,0.529657077284,3.7832495e-05,0.008110387279,0.0,0.072679734635,0.004390876661,0.307221870099,0.000581646683,0.835819242213,0.000235904695,0.363809374557,0.006275127511,0.25607649712,1.0072595159343287
0,AGrid,0.1,0,64,0.033010331092,0.003219720875,0.8583125509,0.727345932003,0.441192094055,0.396388377175,3.7832495e-05,0.000143513712,0.0,0.000617965129,0.004390876661,0.007113787868,0.000581646683,0.007208709732,0.000235904695,0.004211317917,0.006275127511,6.8248e-08,0.1419648347557704
0,AGrid,0.5,0,64,0.033010331092,0.004502722939,0.8583125509,0.706605426985,0.441192094055,0.392942901919,3.7832495e-05,1.833892e-05,0.0,0.000245670065,0.004390876661,0.001037344349,0.000581646683,0.000361304555,0.000235904695,0.000880481513,0.006275127511,0.001462000959,0.16183527687381388
0,AHP,0.01,0,64,0.033010331092,0.000330174659,0.8583125509,0.603680925411,0.441192094055,0.422441334921,3.7832495e-05,0.00877135287,0.0,0.073681165017,0.004390876661,0.620598291627,0.000581646683,0.827123502614,0.000235904695,0.381074230355,0.006275127511,8.4188758e-05,1.1312476354128913
0,AHP,0.05,0,64,0.033010331092,0.0,0.8583125509,0.593852547086,0.441192094055,0.466196139341,3.7832495e-05,0.009746216845,0.0,0.066080105395,0.004390876661,0.638230167327,0.000581646683,0.759808788868,0.000235904695,0.374595922784,0.006275127511,0.000275709541,1.0929200917241964
0,AHP,0.1,0,64,0.033010331092,0.0,0.8583125509,0.599557718332,0.441192094055,0.012227534073,3.7832495e-05,0.011092131807,0.0,0.064032141767,0.004390876661,0.655965220005,0.000581646683,0.614498059164,0.000235904695,0.361258934248,0.006275127511,0.013596897437,1.0900047588746475
0,AHP,0.5,0,64,0.033010331092,0.000502248149,0.8583125509,0.656739594767,0.441192094055,0.035813423433,3.7832495e-05,0.010715747585,0.0,0.064977991105,0.004390876661,0.63060084922,0.000581646683,0.756573231512,0.000235904695,0.366869779861,0.006275127511,0.063122434247,1.1452819201671602
0,DAWA,0.01,0,64,0.033010331092,0.002012780747,0.8583125509,0.777072468511,0.441192094055,0.015084281855,3.7832495e-05,0.014308472733,0.0,0.080656694358,0.004390876661,0.464809297612,0.000581646683,0.807121699223,0.000235904695,0.378926529576,0.006275127511,0.010720072829,1.0962463892133354
0,DAWA,0.05,0,64,0.033010331092,0.012642479593,0.8583125509,0.771344589025,0.441192094055,0.814166488803,3.7832495e-05,6.0479272e-05,0.0,0.000483870968,0.004390876661,0.003148467733,0.000581646683,0.000613765415,0.000235904695,0.001763378162,0.006275127511,0.004835554131,0.3835288251321796
0,DAWA,0.1,0,64,0.033010331092,0.026643549364,0.8583125509,0.772475984446,0.441192094055,0.776872141838,3.7832495e-05,0.012602748695,0.0,0.07451546117,0.004390876661,0.324643127232,0.000581646683,0.835162952627,0.000235904695,0.372982112969,0.006275127511,0.394440514218,1.1020433480808702
0,DAWA,0.5,0,64,0.033010331092,0.052176190531,0.8583125509,0.772998452113,0.441192094055,0.14753665166,3.7832495e-05,8.2259867e-05,0.0,0.000558745926,0.004390876661,0.001869345336,0.000581646683,0.005757968352,0.000235904695,0.0059816765,0.006275127511,0.009492401817,0.3065227166340481
0,Geometric,0.01,0,64,0.033010331092,0.000752836892,0.8583125509,0.650736945663,0.441192094055,0.040169908602,3.7832495e-05,0.008637506088,0.0,0.070422562871,0.004390876661,0.403945741704,0.000581646683,0.93593596105,0.000235904695,0.375999397083,0.006275127511,0.000915425924,1.1771741481155262
0,Geometric,0.05,0,64,0.033010331092,0.003398951858,0.8583125509,0.658981929014,0.441192094055,0.031330033972,3.7832495e-05,0.009306656141,0.0,0.066424726305,0.004390876661,0.400119574765,0.000581646683,0.928751467135,0.000235904695,0.372286334927,0.006275127511,0.002147971313,1.1703134487856828
0,Geometric,0.1,0,64,0.033010331092,0.005298669636,0.8583125509,0.657892100159,0.441192094055,0.019552441865,3.7832495e-05,0.009865969561,0.0,0.0677794116,0.004390876661,0.392659791056,0.000581646683,0.927562907611,0.000235904695,0.364656578435,0.006275127511,0.006732360965,1.1688697852962475
0,Geometric,0.5,0,64,0.033010331092,0.038109451726,0.8583125509,0.77134638937,0.441192094055,0.11228156382,3.7832495e-05,2.2668693e-05,0.0,0.000448979592,0.004390876661,0.000985875151,0.000581646683,0.000603034073,0.000235904695,0.00150390625,0.006275127511,2.5565802e-05,0.34032882971735956
0,Laplace,0.01,0,64,0.033010331092,0.001070759553,0.8583125509,0.649136414759,0.441192094055,0.055224112462,3.7832495e-05,0.008629179838,0.0,0.073724047944,0.004390876661,0.400287442727,0.000581646683,0.935110273811,0.000235904695,0.377228490176,0.006275127511,0.000982813235,1.1711039174697542
0,Laplace,0.05,0,64,0.033010331092,0.003553422181,0.8583125509,0.660798893757,0.441192094055,0.009980010585,3.7832495e-05,0.009308331331,0.0,0.06609773539,0.004390876661,0.397000798707,0.000581646683,0.931253726448,0.000235904695,0.374783475177,0.006275127511,0.002158832361,1.1793531978700418
0,Laplace,0.1,0,64,0.033010331092,0.002378597529,0.8583125509,0.650235843321,0.441192094055,0.004589873257,3.7832495e-05,0.009856081056,0.0,0.065680175878,0.004390876661,0.39835340152,0.000581646683,0.925761447566,0.000235904695,0.369944809787,0.006275127511,0.006190697975,1.1777583872084143
0,Laplace,0.5,0,64,0.033010331092,0.037663204467,0.8583125509,0.768454943954,0.441192094055,0.134436067746,3.7832495e-05,0.009858273062,0.0,0.071004978903,0.004390876661,0.243120391095,0.000581646683,0.921726890888,0.000235904695,0.386996417476,0.006275127511,0.064637372375,1.079733131088932
0,AGrid,0.01,1,32,0.04329289655,0.021146976713,0.865694902103,0.673879270408,0.346468097101,0.276869177154,3.0341861e-05,0.000121409926,0.001792114695,0.00164465277,0.001359998689,0.003204337995,0.002966342361,0.010347808362,0.005376344086,0.008461573345,0.005347349521,2.5426345e-05,0.20548344740599145
0,AGrid,0.05,1,32,0.04329289655,0.026338061668,0.865694902103,0.723505630678,0.346468097101,0.258303614103,3.0341861e-05,0.000141665334,0.001792114695,0.000255182888,0.001359998689,0.009982050039,0.002966342361,0.001857150285,0.005376344086,0.007129561887,0.005347349521,1.8072886e-05,0.16848635252595817
0,AGrid,0.1,1,32,0.04329289655,0.02787369875,0.865694902103,0.727688218597,0.346468097101,0.029633940953,3.0341861e-05,0.000633559761,0.001792114695,0.003793503591,0.001359998689,0.017089603382,0.002966342361,0.042077935911,0.005376344086,0.022402057371,0.005347349521,0.002179197951,0.34892534673700043
0,AGrid,0.5,1,32,0.04329289655,0.020400042044,0.865694902103,0.761027928973,0.346468097101,0.378195780585,3.0341861e-05,5.5408622e-05,0.001792114695,0.0,0.001359998689,0.003310494143,0.002966342361,0.001280967021,0.005376344086,0.002809878479,0.005347349521,0.005406689797,0.111813914357049
0,AHP,0.01,1,32,0.04329289655,0.000656274075,0.865694902103,0.6484969772,0.346468097101,0.022924636079,3.0341861e-05,0.012034093695,0.001792114695,0.07984895189,0.001359998689,0.541512115982,0.002966342361,0.873810276827,0.005376344086,0.394720570344,0.005347349521,2.5397e-07,1.1669023683166146
0,AHP,0.05,1,32,0.04329289655,0.0,0.865694902103,0.640600223807,0.346468097101,0.286344236064,3.0341861e-05,0.013253551809,0.001792114695,0.080694290243,0.001359998689,0.557024117864,0.002966342361,0.857297969353,0.005376344086,0.394506664369,0.005347349521,0.007153771053,1.119208642694484
0,AHP,0.1,1,32,0.04329289655,0.0,0.865694902103,0.671586188436,0.346468097101,0.069743243065,3.0341861e-05,0.013095831915,0.001792114695,0.076457042823,0.001359998689,0.562187254246,0.002966342361,0.852113844445,0.005376344086,0.385884924451,0.005347349521,0.016168765676,1.1412086770732086
0,AHP,0.5,1,32,0.04329289655,0.075330300188,0.865694902103,0.784222911307,0.346468097101,0.166351424412,3.0341861e-05,4.2456712e-05,0.001792114695,0.000551378446,0.001359998689,0.00355398218,0.002966342361,0.000670577203,0.005376344086,0.00200939667,0.005347349521,0.00551040431,0.20032244730154186
0,DAWA,0.01,1,32,0.04329289655,0.003870789197,0.865694902103,0.710604591957,0.346468097101,0.024840519978,3.0341861e-05,0.011093448953,0.001792114695,0.072521162819,0.001359998689,0.432689673985,0.002966342361,0.893850900277,0.005376344086,0.370974833782,0.005347349521,0.127790467959,1.1236331932830035
0,DAWA,0.05,1,32,0.04329289655,0.014662050248,0.865694902103,0.750009056909,0.346468097101,0.03762719582,3.0341861e-05,0.012952198897,0.001792114695,0.080691890563,0.001359998689,0.357729192066,0.002966342361,0.857249601815,0.005376344086,0.373600761372,0.005347349521,0.173287835526,1.0661003279055365
0,DAWA,0.1,1,32,0.04329289655,0.017787246233,0.865694902103,0.736951499503,0.346468097101,0.083801123224,3.0341861e-05,0.012948825871,0.001792114695,0.073333625514,0.001359998689,0.362374931348,0.002966342361,0.838063274179,0.005376344086,0.383068001544,0.005347349521,0.189721766982,1.046837139739642
0,DAWA,0.5,1,32,0.04329289655,0.043462434851,0.865694902103,0.733312108833,0.346468097101,0.122139590377,3.0341861e-05,6.9563606e-05,0.001792114695,0.000523645884,0.001359998689,0.004084621407,0.002966342361,0.00226329333,0.005376344086,0.003021487898,0.005347349521,0.007796778389,0.26051791699235105
0,Geometric,0.01,1,32,0.04329289655,0.006423248005,0.865694902103,0.642686686644,0.346468097101,0.339774139823,3.0341861e-05,1.2054946e-05,0.001792114695,0.0,0.001359998689,0.001035011644,0.002966342361,0.000221382416,0.005376344086,0.000332705802,0.005347349521,1.9872244e-05,0.22627752195595227
0,Geometric,0.05,1,32,0.04329289655,0.015672046396,0.865694902103,0.703414708605,0.346468097101,0.070259577862,3.0341861e-05,1.9773911e-05,0.001792114695,0.0,0.001359998689,0.000883399132,0.002966342361,0.001335752892,0.005376344086,0.00153782748,0.005347349521,1.87073e-06,0.32161829048475216
0,Geometric,0.1,1,32,0.04329289655,0.029301144276,0.865694902103,0.704347001924,0.346468097101,0.074185223853,3.0341861e-05,0.000147463086,0.001792114695,0.001588044785,0.001359998689,0.009118986932,0.002966342361,0.005258437183,0.005376344086,0.00687348346,0.005347349521,0.000591869271,0.31694990781810756
0,Geometric,0.5,1,32,0.04329289655,0.067737882071,0.865694902103,0.783594105039,0.346468097101,0.20077535738,3.0341861e-05,0.000148620463,0.001792114695,0.001501281582,0.001359998689,0.003513444391,0.002966342361,0.005925700911,0.005376344086,0.006131413181,0.005347349521,0.014871418731,0.16931994664503766
0,Laplace,0.01,1,32,0.04329289655,0.004310830455,0.865694902103,0.664353936247,0.346468097101,0.159688330946,3.0341861e-05,1.9800149e-05,0.001792114695,0.000180709828,0.001359998689,0.000639399978,0.002966342361,0.000911946372,0.005376344086,0.0013856683,0.005347349521,0.002265627898,0.2774476997513658
0,Laplace,0.05,1,32,0.04329289655,0.020459715919,0.865694902103,0.678775849441,0.346468097101,0.199117473296,3.0341861e-05,0.000122622452,0.001792114695,0.002038626423,0.001359998689,0.003310829361,0.002966342361,0.011144472127,0.005376344086,0.007500635832,0.005347349521,0.007375269572,0.2392732217093783
0,Laplace,0.1,1,32,0.04329289655,0.026385053333,0.865694902103,0.699472692706,0.346468097101,0.117868559056,3.0341861e-05,4.3049019e-05,0.001792114695,0.000202824519,0.001359998689,0.002290587548,0.002966342361,0.002117963214,0.005376344086,0.00168912993,0.005347349521,7.3109e-08,0.2832309084726695
0,Laplace,0.5,1,32,0.04329289655,0.081190782427,0.865694902103,0.773144559203,0.346468097101,0.113721158067,3.0341861e-05,7.8715404e-05,0.001792114695,0.000384447357,0.001359998689,0.005387727343,0.002966342361,0.001264981947,0.005376344086,0.002392116888,0.005347349521,0.008011075234,0.2533970313438899
0,AGrid,0.01,1,64,0.021182248225,0.005478593949,0.852642978098,0.629622241076,0.345252146034,0.403380648541,4.1413136e-05,0.000103388118,0.0,0.000486910745,0.001942099242,0.008808240524,0.002800849311,0.003153521176,0.001751560775,0.003706645024,0.007127479387,0.000879443549,0.23120152725692994
0,AGrid,0.05,1,64,0.021182248225,0.007672657597,0.852642978098,0.698329478442,0.345252146034,0.736422675844,4.1413136e-05,0.000103199469,0.0,0.000426721839,0.001942099242,0.008807719688,0.002800849311,0.00157519105,0.001751560775,0.004506572251,0.007127479387,7.241869e-06,0.42085230350891545
0,AGrid,0.1,1,64,0.021182248225,0.009421950224,0.852642978098,0.731452010312,0.345252146034,0.824940669064,4.1413136e-05,0.000193358013,0.0,0.00255004269,0.001942099242,0.007882768529,0.002800849311,0.019862989855,0.001751560775,0.010298818468,0.007127479387,0.008371401748,0.49531219585437264
0,AGrid,0.5,1,64,0.021182248225,0.001851767037,0.852642978098,0.735678501533,0.345252146034,0.910615659511,4.1413136e-05,0.007637334182,0.0,0.065760262837,0.001942099242,0.299484827935,0.002800849311,0.810957139935,0.001751560775,0.355803624983,0.007127479387,0.348498700377,1.1496120254244206
0,AHP,0.01,1,64,0.021182248225,0.000611977704,0.852642978098,0.604715986404,0.345252146034,0.036219746722,4.1413136e-05,0.008657717967,0.0,0.071737890254,0.001942099242,0.604879021175,0.002800849311,0.852270714354,0.001751560775,0.375006984721,0.007127479387,9.4221748e-05,1.1777578615044983
0,AHP,0.05,1,64,0.021182248225,0.000743505914,0.852642978098,0.601195014059,0.345252146034,0.427923075256,4.1413136e-05,0.009749681887,0.0,0.066102320503,0.001942099242,0.63847046607,0.002800849311,0.748770469305,0.001751560775,0.365453451037,0.007127479387,0.00022154089,1.0811604244053958
0,AHP,0.1,1,64,0.021182248225,0.006668987868,0.852642978098,0.895553471292,0.345252146034,0.477933540747,4.1413136e-05,0.000115338942,0.0,0.0,0.001942099242,0.004772759384,0.002800849311,0.000755650285,0.001751560775,0.006818181818,0.007127479387,0.006813066034,0.1403362679452445
0,AHP,0.5,1,64,0.021182248225,0.022548137756,0.852642978098,0.835523261368,0.345252146034,0.190265681192,4.1413136e-05,6.6237253e-05,0.0,0.0,0.001942099242,0.000965075417,0.002800849311,0.004089973888,0.001751560775,0.002296870514,0.007127479387,0.000142815018,0.15610078338167396
0,DAWA,0.01,1,64,0.021182248225,0.003365292411,0.852642978098,0.678635720614,0.345252146034,0.072557122802,4.1413136e-05,0.014419039413,0.0,0.068050288385,0.001942099242,0.441882054131,0.002800849311,0.83099382029,0.001751560775,0.379024358535,0.007127479387,0.047411658998,1.064520757569843
0,DAWA,0.05,1,64,0.021182248225,0.010931677835,0.852642978098,0.763814677629,0.345252146034,0.898169132762,4.1413136e-05,4.8629123e-05,0.0,0.00054896794,0.001942099242,0.002705684397,0.002800849311,0.001050573296,0.001751560775,0.001463914507,0.007127479387,0.004938463163,0.5601085232779397
0,DAWA,0.1,1,64,0.021182248225,0.023164572053,0.852642978098,0.750318430194,0.345252146034,0.491101145634,4.1413136e-05,0.0007491399,0.0,0.003533185775,0.001942099242,0.014401884766,0.002800849311,0.055199898723,0.001751560775,0.026394533491,0.007127479387,0.006015396327,0.18779930016464425
0,DAWA,0.5,1,64,0.021182248225,0.031926377719,0.852642978098,0.775847160882,0.345252146034,0.42944000178,4.1413136e-05,4.0416257e-05,0.0,0.001401869159,0.001942099242,0.003925573928,0.002800849311,0.000770706838,0.001751560775,0.003245067497,0.007127479387,0.005576190414,0.1145219929262334
0,Geometric,0.01,1,64,0.021182248225,0.001108689417,0.852642978098,0.649398431894,0.345252146034,0.142928320256,4.1413136e-05,0.008627974203,0.0,0.069592515948,0.001942099242,0.404822299076,0.002800849311,0.935034587029,0.001751560775,0.369135087792,0.007127479387,0.000817769509,1.1197971854891475
0,Geometric,0.05,1,64,0.021182248225,0.000808789344,0.852642978098,0.663943450355,0.345252146034,0.012794999162,4.1413136e-05,0.009368779135,0.0,0.067852590248,0.001942099242,0.397755913733,0.002800849311,0.929474947441,0.001751560775,0.385862686753,0.007127479387,0.002091018029,1.146386279049685
0,Geometric,0.1,1,64,0.021182248225,0.00214477448,0.852642978098,0.659236943414,0.345252146034,0.010530268142,4.1413136e-05,0.009782486242,0.0,0.061684977836,0.001942099242,0.376100407035,0.002800849311,0.931105610937,0.001751560775,0.366906906037,0.007127479387,0.007073289049,1.1352486859945008
0,Geometric,0.5,1,64,0.021182248225,0.022751598726,0.852642978098,0.785856257595,0.345252146034,0.084945036062,4.1413136e-05,0.00050947785,0.0,0.00392345815,0.001942099242,0.008025419691,0.002800849311,0.042335441832,0.001751560775,0.019423534195,0.007127479387,0.003872310575,0.2723255745775368
0,Laplace,0.01,1,64,0.021182248225,0.0,0.852642978098,0.648161060664,0.345252146034,0.018877110119,4.1413136e-05,0.008526416039,0.0,0.071462326114,0.001942099242,0.392856864379,0.002800849311,0.939008898793,0.001751560775,0.383128593906,0.007127479387,0.000865618845,1.152713573880352
0,Laplace,0.05,1,64,0.021182248225,0.001656798995,0.852642978098,0.654266535062,0.345252146034,0.011788231197,4.1413136e-05,0.009320227585,0.0,0.058972986512,0.001942099242,0.398896499354,0.002800849311,0.930527708364,0.001751560775,0.359465295745,0.007127479387,0.002272867795,1.1404951348295658
0,Laplace,0.1,1,64,0.021182248225,0.002557289364,0.852642978098,0.662577395491,0.345252146034,0.035507538745,4.1413136e-05,0.009875421824,0.0,0.066402209377,0.001942099242,0.37318966414,0.002800849311,0.930631444882,0.001751560775,0.384132816597,0.007127479387,0.006648848284,1.1321791024736438
0,Laplace,0.5,1,64,0.021182248225,0.010230438175,0.852642978098,0.789584751015,0.345252146034,0.030713473954,4.1413136e-05,3.5719858e-05,0.0,0.0,0.001942099242,0.001632227472,0.002800849311,0.001282439401,0.001751560775,0.00079338843,0.007127479387,0.003415262462,0.3210108388363161
2,AGrid,0.01,0,32,0.148004951637,0.016835310162,0.843043956447,0.669707296933,0.326132096458,0.229665498948,4.2978613e-05,6.3335217e-05,0.001235254154,0.000301198235,0.002310341106,0.00495624666,0.003244324846,0.002705836397,0.003500486989,0.002817999348,0.000415815409,0.001830905574,0.23783924979221888
2,AGrid,0.05,0,32,0.148004951637,0.045108013398,0.843043956447,0.734733417298,0.326132096458,0.158060151998,4.2978613e-05,0.000153467397,0.001235254154,0.00072963722,0.002310341106,0.007602210742,0.003244324846,0.003767133403,0.003500486989,0.005123742152,0.000415815409,7.866742e-06,0.22494105395191674
2,AGrid,0.1,0,32,0.148004951637,0.05480078144,0.843043956447,0.754708484828,0.326132096458,0.310564088582,4.2978613e-05,3.8376006e-05,0.001235254154,0.000346675071,0.002310341106,0.0,0.003244324846,0.003466750709,0.003500486989,0.002322452135,0.000415815409,0.000609063204,0.12938368371467304
2,AGrid,0.5,0,32,0.148004951637,0.066839019534,0.843043956447,0.752978536725,0.326132096458,0.06721169287,4.2978613e-05,0.000199562503,0.001235254154,0.000501954035,0.002310341106,0.001888072887,0.003244324846,0.007947089091,0.003500486989,0.005994179967,0.000415815409,1.4913598e-05,0.28595226793037365
2,AHP,0.01,0,32,0.148004951637,0.00054352909,0.843043956447,0.633951795908,0.326132096458,0.101339805032,4.2978613e-05,0.010720468619,0.001235254154,0.073416629524,0.002310341106,0.526713788604,0.003244324846,0.888720412554,0.003500486989,0.381537876759,0.000415815409,5.312051e-05,1.1503475188082488
2,AHP,0.05,0,32,0.148004951637,0.0,0.843043956447,0.646241229842,0.326132096458,0.085124140268,4.2978613e-05,0.016626064396,0.001235254154,0.08540926957,0.002310341106,0.583267993379,0.003244324846,0.788442317022,0.003500486989,0.393828834652,0.000415815409,0.007919056816,1.110199115354165
2,AHP,0.1,0,32,0.148004951637,0.0,0.843043956447,0.660839431023,0.326132096458,0.070373359737,4.2978613e-05,0.016315179045,0.001235254154,0.078471691372,0.002310341106,0.579645267402,0.003244324846,0.807697025424,0.003500486989,0.364797989774,0.000415815409,0.00402367682,1.1125445630244615
2,AHP,0.5,0,32,0.148004951637,0.003065097134,0.843043956447,0.778139469276,0.326132096458,0.066141937865,4.2978613e-05,0.019663665872,0.001235254154,0.06164065738,0.002310341106,0.601354425911,0.003244324846,0.73588165974,0.003500486989,0.369214243616,0.000415815409,0.036073529644,1.0618277284673094
2,DAWA,0.01,0,32,0.148004951637,0.01342400881,0.843043956447,0.71841100874,0.326132096458,0.029314194509,4.2978613e-05,2.7369409e-05,0.001235254154,0.0,0.002310341106,0.000819470777,0.003244324846,0.001302136287,0.003500486989,0.001167029507,0.000415815409,0.003169139896,0.3489510215639239
2,DAWA,0.05,0,32,0.148004951637,0.055756500935,0.843043956447,0.767578799029,0.326132096458,0.274944398045,4.2978613e-05,0.000172881231,0.001235254154,0.000633194279,0.002310341106,0.006685243261,0.003244324846,0.001651909317,0.003500486989,0.002610796546,0.000415815409,0.002659838164,0.12981844708645415
2,DAWA,0.1,0,32,0.148004951637,0.009112029404,0.843043956447,0.793951909034,0.326132096458,0.022444335104,4.2978613e-05,0.019408599079,0.001235254154,0.070796723891,0.002310341106,0.447844299743,0.003244324846,0.742465209166,0.003500486989,0.36341471426,0.000415815409,0.216288942406,1.0199160929973474
