dataset,algorithm,epsilon,numBins,clumpyScore_og,clumpyScore_og_denoised,clumpyScore_priv,clumpyScore_convHull,clumpyScore_diff_og_priv,clumpyScore_diff_og_convHull,clumpyScore_diff_og_denoised_priv,clumpyScore_diff_og_denoised_convHull,outlyingScore_og,outlyingScore_og_denoised,outlyingScore_priv,outlyingScore_convHull,outlyingScore_diff_og_priv,outlyingScore_diff_og_convHull,outlyingScore_diff_og_denoised_priv,outlyingScore_diff_og_denoised_convHull,skinnyScore_og,skinnyScore_og_denoised,skinnyScore_priv,skinnyScore_convHull,skinnyScore_diff_og_priv,skinnyScore_diff_og_convHull,skinnyScore_diff_og_denoised_priv,skinnyScore_diff_og_denoised_convHull,sparseScore_og,sparseScore_og_denoised,sparseScore_priv,sparseScore_convHull,sparseScore_diff_og_priv,sparseScore_diff_og_convHull,sparseScore_diff_og_denoised_priv,sparseScore_diff_og_denoised_convHull,monotonicScore_og,monotonicScore_og_denoised,monotonicScore_priv,monotonicScore_convHull,monotonicScore_diff_og_priv,monotonicScore_diff_og_convHull,monotonicScore_diff_og_denoised_priv,monotonicScore_diff_og_denoised_convHull,stringyScore_og,stringyScore_og_denoised,stringyScore_priv,stringyScore_convHull,stringyScore_diff_og_priv,stringyScore_diff_og_convHull,stringyScore_diff_og_denoised_priv,stringyScore_diff_og_denoised_convHull,skewedScore_og,skewedScore_og_denoised,skewedScore_priv,skewedScore_convHull,skewedScore_diff_og_priv,skewedScore_diff_og_convHull,skewedScore_diff_og_denoised_priv,skewedScore_diff_og_denoised_convHull,rmsd_og_priv,rmsd_og_convHull,unbinThreshold
5,AHP,0.05,32,0.6353920859593905,0.8834372311088962,0.1945904589542311,0.31200105497268393,0.44080162700515935,0.3233910309867065,0.688846772154665,0.5714361761362122,0.09209088836871798,0.088229633302433,0.004564564178987591,0.010025138876155448,0.08752632418973039,0.08206574949256254,0.0836650691234454,0.07820449442627755,0.6130815625949203,0.5383952907346166,0.1649512922178935,0.43434454690643487,0.4481302703770268,0.17873701568848543,0.37344399851672305,0.10405074382818169,0.0363381936,0.0336602502,0.0598205519,0.0363107335,0.0234823583,0.00002746010000000132,0.0261603017,0.002650483299999999,0.8035796966127348,0.7991501010104493,0.000019909456611585536,0.7917390054323032,0.8035597871561232,0.011840691180431517,0.7991301915538377,0.00741109557814601,0.6597222222222222,0.6233766233766234,0.680952380952381,0.6585365853658537,0.021230158730158766,0.0011856368563685216,0.05757575757575761,0.035159961989230326,0.7230316811450028,0.7179396403476211,0.5859712156266592,0.5930070386217765,0.1370604655183436,0.13002464252322632,0.13196842472096193,0.12493260172584464,1.0335781124609231,0.4003891645129552,1
5,AHP,0.1,32,0.6353920859593905,0.8834372311088962,0.20701942308389232,0.3657927218464949,0.42837266287549813,0.26959936411289553,0.6764178080250038,0.5176445092624012,0.09209088836871798,0.088229633302433,0.009140234030491485,0.01763562248051814,0.0829506543382265,0.07445526588819984,0.07908939927194152,0.07059401082191485,0.6130815625949203,0.5383952907346166,0.12108931067787299,0.43765357344210176,0.4919922519170473,0.17542798915281854,0.4173059800567436,0.1007417172925148,0.0363381936,0.0336602502,0.0614336111,0.0379272447,0.0250954175,0.0015890511000000024,0.027773360900000002,0.004266994500000003,0.8035796966127348,0.7991501010104493,0.00019147899441517927,0.7800609859863994,0.8033882176183196,0.02351871062633537,0.7989586220160341,0.019089115024049863,0.6597222222222222,0.6233766233766234,0.6581632653061225,0.6871794871794872,0.0015589569160997518,0.02745726495726497,0.034786641929499096,0.06380286380286382,0.7230316811450028,0.7179396403476211,0.5572568963233098,0.6426334251117933,0.16577478482169306,0.08039825603320949,0.16068274402431137,0.07530621523582781,1.0516589005553927,0.34172477073194485,1
5,AHP,0.01,32,0.6353920859593905,0.8834372311088962,0.179446329315179,0.39811897176015687,0.45594575664421144,0.23727311419923358,0.7039909017937171,0.4853182593487393,0.09209088836871798,0.088229633302433,0.012276598680223192,0.005096770973347568,0.07981428968849479,0.08699411739537041,0.0759530346222098,0.08313286232908543,0.6130815625949203,0.5383952907346166,0.2207218184867481,0.3663909321186247,0.3923597441081722,0.24669063047629558,0.31767347224786846,0.17200435861599184,0.0363381936,0.0336602502,0.0590999395,0.03593860315,0.022761745899999998,0.0003995904500000008,0.0254396893,0.0022783529499999997,0.8035796966127348,0.7991501010104493,0.0005797635190330098,0.8090715379430735,0.8029999330937018,0.005491841330338754,0.7985703374914163,0.009921436932624261,0.6597222222222222,0.6233766233766234,0.6698113207547169,0.6633663366336634,0.010089098532494734,0.0036441144114411905,0.04643469737809358,0.03998971325704004,0.7230316811450028,0.7179396403476211,0.6428005294030869,0.6045088068795207,0.08023115174191597,0.11852287426548214,0.0751391109445343,0.11343083346810046,1.009984574080669,0.37257756995787406,1
6,AGrid,0.01,32,0.7247371363364176,0.7247371363364176,0.5272912076832932,0.37710067568053673,0.19744592865312438,0.34763646065588083,0.19744592865312438,0.34763646065588083,0.14083709122153543,0.14083709122153543,0.032185467764880356,0.02687625204588359,0.10865162345665508,0.11396083917565183,0.10865162345665508,0.11396083917565183,0.8552548269250504,0.8552548269250504,0.6778104753222547,0.89864365070824,0.1774443516027957,0.043388823783189645,0.1774443516027957,0.043388823783189645,0.0182215284,0.0182215284,0.0604422672,0.0330508732,0.0422207388,0.014829344799999998,0.0422207388,0.014829344799999998,0.6624648298926763,0.6624648298926763,0.001424736239964171,0.5292659094428154,0.6610400936527121,0.13319892044986092,0.6610400936527121,0.13319892044986092,0.6503496503496503,0.6503496503496503,0.7375,0.6406926406926406,0.08715034965034973,0.009657009657009663,0.08715034965034973,0.009657009657009663,0.653627092149864,0.653627092149864,0.7501703876939333,0.6092841705130628,0.09654329554406926,0.0443429216368012,0.09654329554406926,0.0443429216368012,0.7334500361286309,0.3946418453272081,0
5,DAWA,0.05,32,0.6353920859593905,0.8834372311088962,0.9050046340056097,0.39855373538077055,0.26961254804621926,0.2368383505786199,0.02156740289671355,0.4848834957281256,0.09209088836871798,0.088229633302433,0.010511891446198447,0.05093050909529047,0.08157899692251953,0.041160379273427514,0.07771774185623455,0.03729912420714253,0.6130815625949203,0.5383952907346166,0.8287988141555389,0.7347260834974134,0.2157172515606186,0.12164452090249311,0.29040352342092235,0.19633079276279686,0.0363381936,0.0336602502,0.0352279963,0.0346551453,0.0011101972999999973,0.0016830482999999966,0.0015677461000000031,0.000994895100000004,0.8035796966127348,0.7991501010104493,0.36057045970995805,0.721402701358688,0.4430092369027767,0.08217699525404676,0.4385796413004912,0.07774739965176125,0.6597222222222222,0.6233766233766234,0.6783216783216783,0.6367924528301887,0.018599456099456124,0.022929769392033506,0.05494505494505497,0.013415829453565342,0.7230316811450028,0.7179396403476211,0.6793298620378261,0.6924727949015402,0.04370181910717674,0.03055888624346259,0.03860977830979506,0.02546684544608091,0.5695561400805227,0.2842524962875564,1
5,DAWA,0.01,32,0.6353920859593905,0.8834372311088962,0.17780027064719683,0.3179653584700993,0.4575918153121936,0.3174267274892911,0.7056369604616993,0.5654718726387968,0.09209088836871798,0.088229633302433,0.008698767915436629,0.01164792889634893,0.08339212045328136,0.08044295947236905,0.07953086538699637,0.07658170440608407,0.6130815625949203,0.5383952907346166,0.4878500512671079,0.7329996776818186,0.1252315113278124,0.11991811508689831,0.05054523946750866,0.19460438694720206,0.0363381936,0.0336602502,0.0588463155,0.0357651307,0.022508121900000004,0.0005730628999999973,0.025186065300000005,0.002104880500000003,0.8035796966127348,0.7991501010104493,0.0022518883193427563,0.7701989505506449,0.801327808293392,0.03338074606208985,0.7968982126911065,0.028951150459804342,0.6597222222222222,0.6233766233766234,0.616580310880829,0.664804469273743,0.043141911341393224,0.005082247051520827,0.006796312495794377,0.041427845897119675,0.7230316811450028,0.7179396403476211,0.5452960121641731,0.5936535316605724,0.1777356689808297,0.12937814948443038,0.17264362818344803,0.1242861086870487,0.9529488501812988,0.3734839873235342,1
6,AGrid,0.05,32,0.7247371363364176,0.7247371363364176,0.2142914870203385,0.47114351295255164,0.510445649316079,0.25359362338386593,0.510445649316079,0.25359362338386593,0.14083709122153543,0.14083709122153543,0.02089369054482895,0.04264668673391156,0.11994340067670647,0.09819040448762387,0.11994340067670647,0.09819040448762387,0.8552548269250504,0.8552548269250504,0.6310846032308133,0.7690586669151342,0.22417022369423711,0.08619616000991615,0.22417022369423711,0.08619616000991615,0.0182215284,0.0182215284,0.0630481862,0.0350880035,0.044826657799999996,0.0168664751,0.044826657799999996,0.0168664751,0.6624648298926763,0.6624648298926763,0.030667898004206693,0.4587747439895099,0.6317969318884696,0.2036900859031664,0.6317969318884696,0.2036900859031664,0.6503496503496503,0.6503496503496503,0.6944444444444444,0.6855895196506551,0.04409479409479411,0.035239869301004756,0.04409479409479411,0.035239869301004756,0.653627092149864,0.653627092149864,0.6348592029745117,0.6949160920337739,0.018767889175352326,0.04128899988390988,0.018767889175352326,0.04128899988390988,0.8536198488708503,0.3551078967471153,0
6,AGrid,0.1,32,0.7247371363364176,0.7247371363364176,0.3103583013053779,0.5303030272206295,0.41437883503103967,0.19443410911578807,0.41437883503103967,0.19443410911578807,0.14083709122153543,0.14083709122153543,0,0.07397375121252257,0.14083709122153543,0.06686334000901285,0.14083709122153543,0.06686334000901285,0.8552548269250504,0.8552548269250504,0.6103593305504941,0.7968340201832221,0.24489549637455632,0.05842080674182826,0.24489549637455632,0.05842080674182826,0.0182215284,0.0182215284,0.0665306284,0.0352839499,0.0483091,0.0170624215,0.0483091,0.0170624215,0.6624648298926763,0.6624648298926763,0.00001731701160428997,0.5234033770427464,0.662447512881072,0.13906145284992988,0.662447512881072,0.13906145284992988,0.6503496503496503,0.6503496503496503,0.6666666666666666,0.6454545454545455,0.01631701631701632,0.004895104895104807,0.01631701631701632,0.004895104895104807,0.653627092149864,0.653627092149864,0.6932909338738986,0.6448356922946779,0.03966384172403459,0.008791399855186177,0.03966384172403459,0.008791399855186177,0.8333838558292883,0.2557709607142724,0
6,AGrid,0.5,32,0.7247371363364176,0.7247371363364176,0.3166626296498327,0.452400047547867,0.40807450668658485,0.27233708878855056,0.40807450668658485,0.27233708878855056,0.14083709122153543,0.14083709122153543,0.02208354373560117,0.0255426244712092,0.11875354748593425,0.11529446675032623,0.11875354748593425,0.11529446675032623,0.8552548269250504,0.8552548269250504,0.4575153478139524,0.8282898591212982,0.39773947911109797,0.026964967803752238,0.39773947911109797,0.026964967803752238,0.0182215284,0.0182215284,0.0695430636,0.0375923129,0.0513215352,0.019370784500000002,0.0513215352,0.019370784500000002,0.6624648298926763,0.6624648298926763,0.0007284769050115509,0.601305348685726,0.6617363529876648,0.06115948120695025,0.6617363529876648,0.06115948120695025,0.6503496503496503,0.6503496503496503,0.6388888888888888,0.6956521739130435,0.01146076146076147,0.04530252356339315,0.01146076146076147,0.04530252356339315,0.653627092149864,0.653627092149864,0.7068216239450675,0.733340881270867,0.053194531795203503,0.07971378912100302,0.053194531795203503,0.07971378912100302,0.884485053236307,0.3173479631770316,0
6,AHP,0.05,32,0.7247371363364176,0.7247371363364176,0.2123765407157785,0.6246332887283015,0.5123605956206391,0.10010384760811608,0.5123605956206391,0.10010384760811608,0.14083709122153543,0.14083709122153543,0,0,0.14083709122153543,0.14083709122153543,0.14083709122153543,0.14083709122153543,0.8552548269250504,0.8552548269250504,0.15079821338929977,0.3353818880915187,0.7044566135357506,0.5198729388335317,0.7044566135357506,0.5198729388335317,0.0182215284,0.0182215284,0.0615805965,0.0342884616,0.0433590681,0.0160669332,0.0433590681,0.0160669332,0.6624648298926763,0.6624648298926763,0.000735390621404345,0.5493782783556507,0.6617294392712719,0.11308655153702563,0.6617294392712719,0.11308655153702563,0.6503496503496503,0.6503496503496503,0.6288659793814433,0.7176781002638523,0.021483670968207025,0.06732844991420195,0.021483670968207025,0.06732844991420195,0.653627092149864,0.653627092149864,0.6049178154221608,0.7098095121475565,0.0487092767277032,0.05618241999769247,0.0487092767277032,0.05618241999769247,1.1050826158731824,0.566445088306661,0
6,AHP,0.01,32,0.7247371363364176,0.7247371363364176,0.24977539441245333,0.40492951420456347,0.47496174192396423,0.3198076221318541,0.47496174192396423,0.3198076221318541,0.14083709122153543,0.14083709122153543,0.02600156459798294,0,0.11483552662355248,0.14083709122153543,0.11483552662355248,0.14083709122153543,0.8552548269250504,0.8552548269250504,0.31206581341692663,0.3940690661351519,0.5431890135081238,0.4611857607898985,0.5431890135081238,0.4611857607898985,0.0182215284,0.0182215284,0.0595081912,0.0392841056,0.0412866628,0.0210625772,0.0412866628,0.0210625772,0.6624648298926763,0.6624648298926763,0.00042250602668332293,0.6154246799366527,0.6620423238659929,0.04704014995602357,0.6620423238659929,0.04704014995602357,0.6503496503496503,0.6503496503496503,0.65,0.7219730941704036,0.00034965034965028785,0.07162344382075325,0.00034965034965028785,0.07162344382075325,0.653627092149864,0.653627092149864,0.5273655975464606,0.6179911046026241,0.1262614946034034,0.035635987547239956,0.1262614946034034,0.035635987547239956,0.9948753053786094,0.586396245359854,0
6,AHP,0.1,32,0.7247371363364176,0.7247371363364176,0.24438392600373737,0.3825458788450605,0.4803532103326802,0.34219125749135704,0.4803532103326802,0.34219125749135704,0.14083709122153543,0.14083709122153543,0.0053637812736002,0.03634615628754078,0.13547330994793522,0.10449093493399464,0.13547330994793522,0.10449093493399464,0.8552548269250504,0.8552548269250504,0.17194559262872866,0.3982990761025018,0.6833092342963217,0.4569557508225486,0.6833092342963217,0.4569557508225486,0.0182215284,0.0182215284,0.0632301176,0.0456570494,0.0450085892,0.027435520999999997,0.0450085892,0.027435520999999997,0.6624648298926763,0.6624648298926763,0.0002005713441269311,0.5300726520153808,0.6622642585485494,0.1323921778772955,0.6622642585485494,0.1323921778772955,0.6503496503496503,0.6503496503496503,0.6808510638297872,0.664804469273743,0.030501413480136907,0.014454818924092727,0.030501413480136907,0.014454818924092727,0.653627092149864,0.653627092149864,0.5970340769611414,0.7001260777916357,0.05659301518872262,0.046498985641771684,0.05659301518872262,0.046498985641771684,1.0773841287604242,0.5978906793287319,0
6,AHP,0.5,32,0.7247371363364176,0.7247371363364176,0.23094170367133404,0.5394125273944184,0.4937954326650835,0.1853246089419992,0.4937954326650835,0.1853246089419992,0.14083709122153543,0.14083709122153543,0,0.05077230833094126,0.14083709122153543,0.09006478289059416,0.14083709122153543,0.09006478289059416,0.8552548269250504,0.8552548269250504,0.14737866816134515,0.7778434782304064,0.7078761587637052,0.07741134869464394,0.7078761587637052,0.07741134869464394,0.0182215284,0.0182215284,0.0645091894,0.0398295841,0.046287661,0.021608055700000003,0.046287661,0.021608055700000003,0.6624648298926763,0.6624648298926763,0.00007881082452411756,0.5861655915707806,0.6623860190681522,0.07629923832189567,0.6623860190681522,0.07629923832189567,0.6503496503496503,0.6503496503496503,0.6298342541436464,0.7069767441860465,0.020515396206003955,0.05662709383639619,0.020515396206003955,0.05662709383639619,0.653627092149864,0.653627092149864,0.574662505170943,0.762007971499083,0.07896458697892106,0.10838087934921892,0.07896458697892106,0.10838087934921892,1.1010502917790563,0.26399037351361937,0
