1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,6.410349510089685054e+01,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,3.951180301785208737e+00,3.951180301785208737e+00,1.896599605381451115e+00,6.410349510089685054e+01,3.951180301785208737e+00,6.410349510089685054e+01,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,6.410349510089685054e+01,6.410349510089685054e+01,6.410349510089685054e+01,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,6.410349510089685054e+01,6.410349510089685054e+01,6.410349510089685054e+01,6.410349510089685054e+01,6.410349510089685054e+01,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,6.410349510089685054e+01,6.410349510089685054e+01,6.410349510089685054e+01,1.896599605381451115e+00,6.410349510089685054e+01,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,6.410349510089685054e+01,6.410349510089685054e+01,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,6.410349510089685054e+01,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,3.951180301785208737e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00,1.896599605381451115e+00
